date;G(h);T2m;RH;WD10m;WS10m;PRECIP;Gb(n);Gd(h)
05/04/2021 21:45;0;12.635;97.27;75.0175;3.2325;100.04;0;0
05/04/2021 22:00;0;12.6;97.38;73.62;3.2;100.04;0;0
05/04/2021 22:15;0;12.575;97.4725;73.32;3.21;100.035;0;0
05/04/2021 22:30;0;12.55;97.565;73.02;3.22;100.03;0;0
05/04/2021 22:45;0;12.525;97.6575;72.72;3.23;100.025;0;0
05/04/2021 23:00;0;12.5;97.75;72.42;3.24;100.02;0;0
05/04/2021 23:15;0;12.485;97.75;72.8725;3.2875;100.015;0;0
05/04/2021 23:30;0;12.47;97.75;73.325;3.335;100.01;0;0
05/04/2021 23:45;0;12.455;97.75;73.7775;3.3825;100.005;0;0
06/04/2021 00:00;0;12.44;97.75;74.23;3.43;100;0;0
06/04/2021 00:15;0;12.4275;97.735;74.495;3.4375;99.9975;0;0
06/04/2021 00:30;0;12.415;97.72;74.76;3.445;99.995;0;0
06/04/2021 00:45;0;12.4025;97.705;75.025;3.4525;99.9925;0;0
06/04/2021 01:00;0;12.39;97.69;75.29;3.46;99.99;0;0
06/04/2021 01:15;0;12.375;97.705;75.2175;3.46;99.9825;0;0
06/04/2021 01:30;0;12.36;97.72;75.145;3.46;99.975;0;0
06/04/2021 01:45;0;12.345;97.735;75.0725;3.46;99.9675;0;0
06/04/2021 02:00;0;12.33;97.75;75;3.46;99.96;0;0
06/04/2021 02:15;0;12.3125;97.765;74.8175;3.445;99.9625;0;0
06/04/2021 02:30;0;12.295;97.78;74.635;3.43;99.965;0;0
06/04/2021 02:45;0;12.2775;97.795;74.4525;3.415;99.9675;0;0
06/04/2021 03:00;0;12.26;97.81;74.27;3.4;99.97;0;0
06/04/2021 03:15;0;12.2475;97.8275;74.0275;3.41;99.975;0;0
06/04/2021 03:30;0;12.235;97.845;73.785;3.42;99.98;0;0
06/04/2021 03:45;0;12.2225;97.8625;73.5425;3.43;99.985;0;0
06/04/2021 04:00;0;12.21;97.88;73.3;3.44;99.99;0;0
06/04/2021 04:15;0;12.185;97.9725;73.0625;3.4575;99.9975;0;0
06/04/2021 04:30;0;12.16;98.065;72.825;3.475;100.005;0;0
06/04/2021 04:45;0;12.135;98.1575;72.5875;3.4925;100.0125;0;0
06/04/2021 05:00;0;12.11;98.25;72.35;3.51;100.02;0;0
06/04/2021 05:15;6.1325;12.1725;97.9225;72.75;3.5325;100.0275;0;6.1325
06/04/2021 05:30;12.265;12.235;97.595;73.15;3.555;100.035;0;12.265
06/04/2021 05:45;18.3975;12.2975;97.2675;73.55;3.5775;100.0425;0;18.3975
06/04/2021 06:00;24.53;12.36;96.94;73.95;3.6;100.05;0;24.53
06/04/2021 06:15;52.49;12.6;95.845;74.2775;3.735;100.0625;0;52.49
06/04/2021 06:30;80.45;12.84;94.75;74.605;3.87;100.075;0;80.45
06/04/2021 06:45;108.41;13.08;93.655;74.9325;4.005;100.0875;0;108.41
06/04/2021 07:00;136.37;13.32;92.56;75.26;4.14;100.1;0;136.37
06/04/2021 07:15;167.39;13.5475;91.5925;74.6325;4.05;100.1125;0;167.39
06/04/2021 07:30;198.41;13.775;90.625;74.005;3.96;100.125;0;198.41
06/04/2021 07:45;229.43;14.0025;89.6575;73.3775;3.87;100.1375;0;229.43
06/04/2021 08:00;260.45;14.23;88.69;72.75;3.78;100.15;0;260.45
06/04/2021 08:15;286.6825;14.445;87.705;71.65;3.6725;100.1525;0;286.6825
06/04/2021 08:30;312.915;14.66;86.72;70.55;3.565;100.155;0;312.915
06/04/2021 08:45;339.1475;14.875;85.735;69.45;3.4575;100.1575;0;339.1475
06/04/2021 09:00;365.38;15.09;84.75;68.35;3.35;100.16;0;365.38
06/04/2021 09:15;372.8875;15.245;84.0325;66.4075;3.3;100.1575;0;372.8875
06/04/2021 09:30;380.395;15.4;83.315;64.465;3.25;100.155;0;380.395
06/04/2021 09:45;387.9025;15.555;82.5975;62.5225;3.2;100.1525;0;387.9025
06/04/2021 10:00;395.41;15.71;81.88;60.58;3.15;100.15;0;395.41
06/04/2021 10:15;417.0125;15.83;81.44;56.8875;3.11;100.15;0;417.0125
06/04/2021 10:30;438.615;15.95;81;53.195;3.07;100.15;0;438.615
06/04/2021 10:45;460.2175;16.07;80.56;49.5025;3.03;100.15;0;460.2175
06/04/2021 11:00;481.82;16.19;80.12;45.81;2.99;100.15;0;481.82
06/04/2021 11:15;498.74;16.2375;80.075;40.115;2.9825;100.145;80.4237242248855;491.918549176515
06/04/2021 11:30;515.66;16.285;80.03;34.42;2.975;100.14;160.847448449771;502.017098353031
06/04/2021 11:45;532.58;16.3325;79.985;28.725;2.9675;100.135;241.271172674657;512.115647529546
06/04/2021 12:00;549.5;16.38;79.94;23.03;2.96;100.13;321.694896899542;522.214196706062
06/04/2021 12:15;542.3625;16.375;80.22;17.5225;3.0125;100.12;400.580605591407;476.588248527088
06/04/2021 12:30;535.225;16.37;80.5;12.015;3.065;100.11;479.466314283272;430.962300348114
06/04/2021 12:45;528.0875;16.365;80.78;6.5075;3.1175;100.1;558.352022975138;385.33635216914
06/04/2021 13:00;520.95;16.36;81.06;1;3.17;100.09;637.237731667003;339.710403990166
06/04/2021 13:15;472.8325;16.3325;81.4675;86.8725;3.1975;100.0875;560.118521048345;299.095954768655
06/04/2021 13:30;424.715;16.305;81.875;172.745;3.225;100.085;482.999310429688;258.481505547144
06/04/2021 13:45;376.5975;16.2775;82.2825;258.6175;3.2525;100.0825;405.880099811031;217.867056325633
06/04/2021 14:00;328.48;16.25;82.69;344.49;3.28;100.08;328.760889192373;177.252607104122
06/04/2021 14:15;296.0075;16.1975;83.19;341.35;3.245;100.0775;248.548648402635;181.401013934479
06/04/2021 14:30;263.535;16.145;83.69;338.21;3.21;100.075;168.336407612897;185.549420764837
06/04/2021 14:45;231.0625;16.0925;84.19;335.07;3.175;100.0725;88.1241668231589;189.697827595195
06/04/2021 15:00;198.59;16.04;84.69;331.93;3.14;100.07;7.91192603342088;193.846234425552
06/04/2021 15:15;171.1;15.925;85.4075;328.48;3.0725;100.0725;5.93394452506566;167.542175819164
06/04/2021 15:30;143.61;15.81;86.125;325.03;3.005;100.075;3.95596301671044;141.238117212776
06/04/2021 15:45;116.12;15.695;86.8425;321.58;2.9375;100.0775;1.97798150835522;114.934058606388
06/04/2021 16:00;88.63;15.58;87.56;318.13;2.87;100.08;0;88.63
06/04/2021 16:15;69.705;15.4175;88.6225;314.2775;2.765;100.0825;0;69.705
06/04/2021 16:30;50.78;15.255;89.685;310.425;2.66;100.085;0;50.78
06/04/2021 16:45;31.855;15.0925;90.7475;306.5725;2.555;100.0875;0;31.855
06/04/2021 17:00;12.93;14.93;91.81;302.72;2.45;100.09;0;12.93
06/04/2021 17:15;9.6975;14.8225;92.56;299.1475;2.3775;100.095;0;9.6975
06/04/2021 17:30;6.465;14.715;93.31;295.575;2.305;100.1;0;6.465
06/04/2021 17:45;3.2325;14.6075;94.06;292.0025;2.2325;100.105;0;3.2325
06/04/2021 18:00;0;14.5;94.81;288.43;2.16;100.11;0;0
06/04/2021 18:15;0;14.4475;95.1075;284.655;2.0925;100.1175;0;0
06/04/2021 18:30;0;14.395;95.405;280.88;2.025;100.125;0;0
06/04/2021 18:45;0;14.3425;95.7025;277.105;1.9575;100.1325;0;0
06/04/2021 19:00;0;14.29;96;273.33;1.89;100.14;0;0
06/04/2021 19:15;0;14.2575;96.095;269.67;1.89;100.1425;0;0
06/04/2021 19:30;0;14.225;96.19;266.01;1.89;100.145;0;0
06/04/2021 19:45;0;14.1925;96.285;262.35;1.89;100.1475;0;0
06/04/2021 20:00;0;14.16;96.38;258.69;1.89;100.15;0;0
06/04/2021 20:15;0;14.1225;96.4875;256.035;1.895;100.15;0;0
06/04/2021 20:30;0;14.085;96.595;253.38;1.9;100.15;0;0
06/04/2021 20:45;0;14.0475;96.7025;250.725;1.905;100.15;0;0
06/04/2021 21:00;0;14.01;96.81;248.07;1.91;100.15;0;0
06/04/2021 21:15;0;13.9325;97.0925;246.465;1.945;100.1425;0;0
06/04/2021 21:30;0;13.855;97.375;244.86;1.98;100.135;0;0
06/04/2021 21:45;0;13.7775;97.6575;243.255;2.015;100.1275;0;0
06/04/2021 22:00;0;13.7;97.94;241.65;2.05;100.12;0;0
06/04/2021 22:15;0;13.6125;98.235;241.0525;2.095;100.115;0;0
06/04/2021 22:30;0;13.525;98.53;240.455;2.14;100.11;0;0
06/04/2021 22:45;0;13.4375;98.825;239.8575;2.185;100.105;0;0
06/04/2021 23:00;0;13.35;99.12;239.26;2.23;100.1;0;0
06/04/2021 23:15;0;13.265;99.34;239.5425;2.2675;100.095;0;0
06/04/2021 23:30;0;13.18;99.56;239.825;2.305;100.09;0;0
06/04/2021 23:45;0;13.095;99.78;240.1075;2.3425;100.085;0;0
07/04/2021 00:00;0;13.01;100;240.39;2.38;100.08;0;0
07/04/2021 00:15;0;12.93;100;240.825;2.4275;100.075;0;0
07/04/2021 00:30;0;12.85;100;241.26;2.475;100.07;0;0
07/04/2021 00:45;0;12.77;100;241.695;2.5225;100.065;0;0
07/04/2021 01:00;0;12.69;100;242.13;2.57;100.06;0;0
07/04/2021 01:15;0;12.63;100;242.3825;2.6225;100.055;0;0
07/04/2021 01:30;0;12.57;100;242.635;2.675;100.05;0;0
07/04/2021 01:45;0;12.51;100;242.8875;2.7275;100.045;0;0
07/04/2021 02:00;0;12.45;100;243.14;2.78;100.04;0;0
07/04/2021 02:15;0;12.4025;100;242.7675;2.85;100.04;0;0
07/04/2021 02:30;0;12.355;100;242.395;2.92;100.04;0;0
07/04/2021 02:45;0;12.3075;100;242.0225;2.99;100.04;0;0
07/04/2021 03:00;0;12.26;100;241.65;3.06;100.04;0;0
07/04/2021 03:15;0;12.255;100;240.955;3.105;100.0475;0;0
07/04/2021 03:30;0;12.25;100;240.26;3.15;100.055;0;0
07/04/2021 03:45;0;12.245;100;239.565;3.195;100.0625;0;0
07/04/2021 04:00;0;12.24;100;238.87;3.24;100.07;0;0
07/04/2021 04:15;0;12.22;100;238.23;3.2825;100.075;0;0
07/04/2021 04:30;0;12.2;100;237.59;3.325;100.08;0;0
07/04/2021 04:45;0;12.18;100;236.95;3.3675;100.085;0;0
07/04/2021 05:00;0;12.16;100;236.31;3.41;100.09;0;0
07/04/2021 05:15;5.8725;12.2525;99.345;236.07;3.4575;100.095;0;5.8725
07/04/2021 05:30;11.745;12.345;98.69;235.83;3.505;100.1;0;11.745
07/04/2021 05:45;17.6175;12.4375;98.035;235.59;3.5525;100.105;0;17.6175
07/04/2021 06:00;23.49;12.53;97.38;235.35;3.6;100.11;0;23.49
07/04/2021 06:15;45.96;12.865;95.565;235.47;3.7575;100.1175;0;45.96
07/04/2021 06:30;68.43;13.2;93.75;235.59;3.915;100.125;0;68.43
07/04/2021 06:45;90.9;13.535;91.935;235.71;4.0725;100.1325;0;90.9
07/04/2021 07:00;113.37;13.87;90.12;235.83;4.23;100.14;0;113.37
07/04/2021 07:15;148.905;14.2;88.1375;236.5925;4.21;100.1475;0;148.905
07/04/2021 07:30;184.44;14.53;86.155;237.355;4.19;100.155;0;184.44
07/04/2021 07:45;219.975;14.86;84.1725;238.1175;4.17;100.1625;0;219.975
07/04/2021 08:00;255.51;15.19;82.19;238.88;4.15;100.17;0;255.51
07/04/2021 08:15;287.6575;15.52;80.0325;240.5175;4.1475;100.1725;0;287.6575
07/04/2021 08:30;319.805;15.85;77.875;242.155;4.145;100.175;0;319.805
07/04/2021 08:45;351.9525;16.18;75.7175;243.7925;4.1425;100.1775;0;351.9525
07/04/2021 09:00;384.1;16.51;73.56;245.43;4.14;100.18;0;384.1
07/04/2021 09:15;385.6675;16.7525;71.92;247.6825;4.12;100.18;0;385.6675
07/04/2021 09:30;387.235;16.995;70.28;249.935;4.1;100.18;0;387.235
07/04/2021 09:45;388.8025;17.2375;68.64;252.1875;4.08;100.18;0;388.8025
07/04/2021 10:00;390.37;17.48;67;254.44;4.06;100.18;0;390.37
07/04/2021 10:15;403.6725;17.6125;66.11;257.1775;4.03;100.175;0;403.6725
07/04/2021 10:30;416.975;17.745;65.22;259.915;4;100.17;0;416.975
07/04/2021 10:45;430.2775;17.8775;64.33;262.6525;3.97;100.165;0;430.2775
07/04/2021 11:00;443.58;18.01;63.44;265.39;3.94;100.16;0;443.58
07/04/2021 11:15;429.9175;18.0325;63.205;268.31;3.95;100.15;78.3841944399556;423.501022860344
07/04/2021 11:30;416.255;18.055;62.97;271.23;3.96;100.14;156.768388879911;403.422045720688
07/04/2021 11:45;402.5925;18.0775;62.735;274.15;3.97;100.13;235.152583319867;383.343068581032
07/04/2021 12:00;388.93;18.1;62.5;277.07;3.98;100.12;313.536777759822;363.264091441376
07/04/2021 12:15;370.4025;18.04;62.625;279.1725;4.0325;100.1075;427.449180805486;297.076116137858
07/04/2021 12:30;351.875;17.98;62.75;281.275;4.085;100.095;541.36158385115;230.888140834339
07/04/2021 12:45;333.3475;17.92;62.875;283.3775;4.1375;100.0825;655.273986896814;164.70016553082
07/04/2021 13:00;314.82;17.86;63;285.48;4.19;100.07;769.186389942478;98.5121902273013
07/04/2021 13:15;303.03;17.7475;63.36;286.3425;4.255;100.0675;616.559430603866;122.689411366906
07/04/2021 13:30;291.24;17.635;63.72;287.205;4.32;100.065;463.932471265254;146.866632506511
07/04/2021 13:45;279.45;17.5225;64.08;288.0675;4.385;100.0625;311.305511926642;171.043853646116
07/04/2021 14:00;267.66;17.41;64.44;288.93;4.45;100.06;158.67855258803;195.221074785721
07/04/2021 14:15;247.0875;17.255;65.05;288.785;4.51;100.0625;120.171821052863;192.06545767712
07/04/2021 14:30;226.515;17.1;65.66;288.64;4.57;100.065;81.6650895176953;188.909840568519
07/04/2021 14:45;205.9425;16.945;66.27;288.495;4.63;100.0675;43.1583579825278;185.754223459918
07/04/2021 15:00;185.37;16.79;66.88;288.35;4.69;100.07;4.65162644736028;182.598606351318
07/04/2021 15:15;155.435;16.595;67.925;287.645;4.705;100.0775;3.48871983552021;153.356454763488
07/04/2021 15:30;125.5;16.4;68.97;286.94;4.72;100.085;2.32581322368014;124.114303175659
07/04/2021 15:45;95.565;16.205;70.015;286.235;4.735;100.0925;1.16290661184007;94.8721515878294
07/04/2021 16:00;65.63;16.01;71.06;285.53;4.75;100.1;0;65.63
07/04/2021 16:15;52.15;15.715;73.2175;284.9575;4.595;100.105;0;52.15
07/04/2021 16:30;38.67;15.42;75.375;284.385;4.44;100.11;0;38.67
07/04/2021 16:45;25.19;15.125;77.5325;283.8125;4.285;100.115;0;25.19
07/04/2021 17:00;11.71;14.83;79.69;283.24;4.13;100.12;0;11.71
07/04/2021 17:15;8.7825;14.57;81.5325;282.0175;4.0675;100.1275;0;8.7825
07/04/2021 17:30;5.855;14.31;83.375;280.795;4.005;100.135;0;5.855
07/04/2021 17:45;2.9275;14.05;85.2175;279.5725;3.9425;100.1425;0;2.9275
07/04/2021 18:00;0;13.79;87.06;278.35;3.88;100.15;0;0
07/04/2021 18:15;0;13.6425;88.2;276.8;3.8825;100.155;0;0
07/04/2021 18:30;0;13.495;89.34;275.25;3.885;100.16;0;0
07/04/2021 18:45;0;13.3475;90.48;273.7;3.8875;100.165;0;0
07/04/2021 19:00;0;13.2;91.62;272.15;3.89;100.17;0;0
07/04/2021 19:15;0;13.075;92.59;270.8075;3.8925;100.1725;0;0
07/04/2021 19:30;0;12.95;93.56;269.465;3.895;100.175;0;0
07/04/2021 19:45;0;12.825;94.53;268.1225;3.8975;100.1775;0;0
07/04/2021 20:00;0;12.7;95.5;266.78;3.9;100.18;0;0
07/04/2021 20:15;0;12.5925;96.265;265.3775;3.8725;100.1775;0;0
07/04/2021 20:30;0;12.485;97.03;263.975;3.845;100.175;0;0
07/04/2021 20:45;0;12.3775;97.795;262.5725;3.8175;100.1725;0;0
07/04/2021 21:00;0;12.27;98.56;261.17;3.79;100.17;0;0
07/04/2021 21:15;0;12.1925;98.92;259.6525;3.73;100.17;0;0
07/04/2021 21:30;0;12.115;99.28;258.135;3.67;100.17;0;0
07/04/2021 21:45;0;12.0375;99.64;256.6175;3.61;100.17;0;0
07/04/2021 22:00;0;11.96;100;255.1;3.55;100.17;0;0
07/04/2021 22:15;0;11.8925;100;253.465;3.4975;100.1675;0;0
07/04/2021 22:30;0;11.825;100;251.83;3.445;100.165;0;0
07/04/2021 22:45;0;11.7575;100;250.195;3.3925;100.1625;0;0
07/04/2021 23:00;0;11.69;100;248.56;3.34;100.16;0;0
07/04/2021 23:15;0;11.64;100;247.3775;3.29;100.155;0;0
07/04/2021 23:30;0;11.59;100;246.195;3.24;100.15;0;0
07/04/2021 23:45;0;11.54;100;245.0125;3.19;100.145;0;0
08/04/2021 00:00;0;11.49;100;243.83;3.14;100.14;0;0
08/04/2021 00:15;0;11.4675;100;243.6;3.08;100.135;0;0
08/04/2021 00:30;0;11.445;100;243.37;3.02;100.13;0;0
08/04/2021 00:45;0;11.4225;100;243.14;2.96;100.125;0;0
08/04/2021 01:00;0;11.4;100;242.91;2.9;100.12;0;0
08/04/2021 01:15;0;11.415;99.765;243.2775;2.805;100.1175;0;0
08/04/2021 01:30;0;11.43;99.53;243.645;2.71;100.115;0;0
08/04/2021 01:45;0;11.445;99.295;244.0125;2.615;100.1125;0;0
08/04/2021 02:00;0;11.46;99.06;244.38;2.52;100.11;0;0
08/04/2021 02:15;0;11.5125;98.53;243.4025;2.385;100.11;0;0
08/04/2021 02:30;0;11.565;98;242.425;2.25;100.11;0;0
08/04/2021 02:45;0;11.6175;97.47;241.4475;2.115;100.11;0;0
08/04/2021 03:00;0;11.67;96.94;240.47;1.98;100.11;0;0
08/04/2021 03:15;0;11.72;96.44;236.6075;1.8225;100.12;0;0
08/04/2021 03:30;0;11.77;95.94;232.745;1.665;100.13;0;0
08/04/2021 03:45;0;11.82;95.44;228.8825;1.5075;100.14;0;0
08/04/2021 04:00;0;11.87;94.94;225.02;1.35;100.15;0;0
08/04/2021 04:15;0;11.8575;94.7525;213.81;1.2425;100.1625;0;0
08/04/2021 04:30;0;11.845;94.565;202.6;1.135;100.175;0;0
08/04/2021 04:45;0;11.8325;94.3775;191.39;1.0275;100.1875;0;0
08/04/2021 05:00;0;11.82;94.19;180.18;0.92;100.2;0;0
08/04/2021 05:15;9.025;11.78;94.1725;168.31;1.0125;100.21;0;9.025
08/04/2021 05:30;18.05;11.74;94.155;156.44;1.105;100.22;0;18.05
08/04/2021 05:45;27.075;11.7;94.1375;144.57;1.1975;100.23;0;27.075
08/04/2021 06:00;36.1;11.66;94.12;132.7;1.29;100.24;0;36.1
08/04/2021 06:15;75.315;11.955;92.495;127.6375;1.475;100.2525;0;75.315
08/04/2021 06:30;114.53;12.25;90.87;122.575;1.66;100.265;0;114.53
08/04/2021 06:45;153.745;12.545;89.245;117.5125;1.845;100.2775;0;153.745
08/04/2021 07:00;192.96;12.84;87.62;112.45;2.03;100.29;0;192.96
08/04/2021 07:15;239.9175;13.2025;85.81;106.0275;1.9275;100.2975;0;239.9175
08/04/2021 07:30;286.875;13.565;84;99.605;1.825;100.305;0;286.875
08/04/2021 07:45;333.8325;13.9275;82.19;93.1825;1.7225;100.3125;0;333.8325
08/04/2021 08:00;380.79;14.29;80.38;86.76;1.62;100.32;0;380.79
08/04/2021 08:15;419.83;14.7125;78.05;71.11;1.6325;100.325;0;419.83
08/04/2021 08:30;458.87;15.135;75.72;55.46;1.645;100.33;0;458.87
08/04/2021 08:45;497.91;15.5575;73.39;39.81;1.6575;100.335;0;497.91
08/04/2021 09:00;536.95;15.98;71.06;24.16;1.67;100.34;0;536.95
08/04/2021 09:15;569.4625;16.12;70.905;19.4825;1.9525;100.345;0;569.4625
08/04/2021 09:30;601.975;16.26;70.75;14.805;2.235;100.35;0;601.975
08/04/2021 09:45;634.4875;16.4;70.595;10.1275;2.5175;100.355;0;634.4875
08/04/2021 10:00;667;16.54;70.44;5.45;2.8;100.36;0;667
08/04/2021 10:15;660.33;16.5775;70.815;93.9725;3.03;100.365;0;660.33
08/04/2021 10:30;653.66;16.615;71.19;182.495;3.26;100.37;0;653.66
08/04/2021 10:45;646.99;16.6525;71.565;271.0175;3.49;100.375;0;646.99
08/04/2021 11:00;640.32;16.69;71.94;359.54;3.72;100.38;0;640.32
08/04/2021 11:15;636.5275;16.6725;72.3775;358.555;3.8625;100.3775;76.2886593971172;630.508241556962
08/04/2021 11:30;632.735;16.655;72.815;357.57;4.005;100.375;152.577318794234;620.696483113924
08/04/2021 11:45;628.9425;16.6375;73.2525;356.585;4.1475;100.3725;228.865978191352;610.884724670886
08/04/2021 12:00;625.15;16.62;73.69;355.6;4.29;100.37;305.154637588469;601.072966227848
08/04/2021 12:15;601.105;16.5625;74.0025;354.1575;4.3375;100.37;386.423487928438;539.244189163974
08/04/2021 12:30;577.06;16.505;74.315;352.715;4.385;100.37;467.692338268407;477.415412100099
08/04/2021 12:45;553.015;16.4475;74.6275;351.2725;4.4325;100.37;548.961188608375;415.586635036225
08/04/2021 13:00;528.97;16.39;74.94;349.83;4.48;100.37;630.230038948344;353.75785797235
08/04/2021 13:15;488.5675;16.3125;75.205;347.91;4.38;100.37;599.578539946275;299.666773130182
08/04/2021 13:30;448.165;16.235;75.47;345.99;4.28;100.37;568.927040944206;245.575688288014
08/04/2021 13:45;407.7625;16.1575;75.735;344.07;4.18;100.37;538.275541942137;191.484603445845
08/04/2021 14:00;367.36;16.08;76;342.15;4.08;100.37;507.624042940068;137.393518603677
08/04/2021 14:15;336.845;16.0075;76.22;339.9875;3.9125;100.3725;387.777346105602;160.19105012345
08/04/2021 14:30;306.33;15.935;76.44;337.825;3.745;100.375;267.930649271136;182.988581643224
08/04/2021 14:45;275.815;15.8625;76.66;335.6625;3.5775;100.3775;148.08395243667;205.786113162997
08/04/2021 15:00;245.3;15.79;76.88;333.5;3.41;100.38;28.2372556022047;228.583644682771
08/04/2021 15:15;208.9675;15.6775;77.2225;330.82;3.2025;100.3825;21.1779417016535;196.430233512078
08/04/2021 15:30;172.635;15.565;77.565;328.14;2.995;100.385;14.1186278011023;164.276822341385
08/04/2021 15:45;136.3025;15.4525;77.9075;325.46;2.7875;100.3875;7.05931390055117;132.123411170693
08/04/2021 16:00;99.97;15.34;78.25;322.78;2.58;100.39;0;99.97
08/04/2021 16:15;78.3275;15.09;79.7175;318.4025;2.4025;100.4;0;78.3275
08/04/2021 16:30;56.685;14.84;81.185;314.025;2.225;100.41;0;56.685
08/04/2021 16:45;35.0425;14.59;82.6525;309.6475;2.0475;100.42;0;35.0425
08/04/2021 17:00;13.4;14.34;84.12;305.27;1.87;100.43;0;13.4
08/04/2021 17:15;10.05;14.145;85.45;299.86;1.9;100.44;0;10.05
08/04/2021 17:30;6.7;13.95;86.78;294.45;1.93;100.45;0;6.7
08/04/2021 17:45;3.35;13.755;88.11;289.04;1.96;100.46;0;3.35
08/04/2021 18:00;0;13.56;89.44;283.63;1.99;100.47;0;0
08/04/2021 18:15;0;13.45;89.97;277.8025;2.0925;100.475;0;0
08/04/2021 18:30;0;13.34;90.5;271.975;2.195;100.48;0;0
08/04/2021 18:45;0;13.23;91.03;266.1475;2.2975;100.485;0;0
08/04/2021 19:00;0;13.12;91.56;260.32;2.4;100.49;0;0
08/04/2021 19:15;0;13.0125;91.765;255.4425;2.55;100.4875;0;0
08/04/2021 19:30;0;12.905;91.97;250.565;2.7;100.485;0;0
08/04/2021 19:45;0;12.7975;92.175;245.6875;2.85;100.4825;0;0
08/04/2021 20:00;0;12.69;92.38;240.81;3;100.48;0;0
08/04/2021 20:15;0;12.595;92.3475;237.565;3.1775;100.4725;0;0
08/04/2021 20:30;0;12.5;92.315;234.32;3.355;100.465;0;0
08/04/2021 20:45;0;12.405;92.2825;231.075;3.5325;100.4575;0;0
08/04/2021 21:00;0;12.31;92.25;227.83;3.71;100.45;0;0
08/04/2021 21:15;0;12.215;92.2825;226.035;3.7925;100.445;0;0
08/04/2021 21:30;0;12.12;92.315;224.24;3.875;100.44;0;0
08/04/2021 21:45;0;12.025;92.3475;222.445;3.9575;100.435;0;0
08/04/2021 22:00;0;11.93;92.38;220.65;4.04;100.43;0;0
08/04/2021 22:15;0;11.8275;92.52;220.1875;4.075;100.4225;0;0
08/04/2021 22:30;0;11.725;92.66;219.725;4.11;100.415;0;0
08/04/2021 22:45;0;11.6225;92.8;219.2625;4.145;100.4075;0;0
08/04/2021 23:00;0;11.52;92.94;218.8;4.18;100.4;0;0
08/04/2021 23:15;0;11.4375;93.065;218.965;4.2225;100.3975;0;0
08/04/2021 23:30;0;11.355;93.19;219.13;4.265;100.395;0;0
08/04/2021 23:45;0;11.2725;93.315;219.295;4.3075;100.3925;0;0
09/04/2021 00:00;0;11.19;93.44;219.46;4.35;100.39;0;0
09/04/2021 00:15;0;11.1075;93.58;219.995;4.385;100.385;0;0
09/04/2021 00:30;0;11.025;93.72;220.53;4.42;100.38;0;0
09/04/2021 00:45;0;10.9425;93.86;221.065;4.455;100.375;0;0
09/04/2021 01:00;0;10.86;94;221.6;4.49;100.37;0;0
09/04/2021 01:15;0;10.7825;94.125;222.06;4.5125;100.3625;0;0
09/04/2021 01:30;0;10.705;94.25;222.52;4.535;100.355;0;0
09/04/2021 01:45;0;10.6275;94.375;222.98;4.5575;100.3475;0;0
09/04/2021 02:00;0;10.55;94.5;223.44;4.58;100.34;0;0
09/04/2021 02:15;0;10.475;94.515;223.28;4.605;100.3325;0;0
09/04/2021 02:30;0;10.4;94.53;223.12;4.63;100.325;0;0
09/04/2021 02:45;0;10.325;94.545;222.96;4.655;100.3175;0;0
09/04/2021 03:00;0;10.25;94.56;222.8;4.68;100.31;0;0
09/04/2021 03:15;0;10.1825;94.4675;222.7125;4.685;100.305;0;0
09/04/2021 03:30;0;10.115;94.375;222.625;4.69;100.3;0;0
09/04/2021 03:45;0;10.0475;94.2825;222.5375;4.695;100.295;0;0
09/04/2021 04:00;0;9.98;94.19;222.45;4.7;100.29;0;0
09/04/2021 04:15;0;9.97;93.8925;222.72;4.6875;100.29;0;0
09/04/2021 04:30;0;9.96;93.595;222.99;4.675;100.29;0;0
09/04/2021 04:45;0;9.95;93.2975;223.26;4.6625;100.29;0;0
09/04/2021 05:00;0;9.94;93;223.53;4.65;100.29;0;0
09/04/2021 05:15;7.835;10.005;92.375;223.64;4.6575;100.285;0;7.835
09/04/2021 05:30;15.67;10.07;91.75;223.75;4.665;100.28;0;15.67
09/04/2021 05:45;23.505;10.135;91.125;223.86;4.6725;100.275;0;23.505
09/04/2021 06:00;31.34;10.2;90.5;223.97;4.68;100.27;0;31.34
09/04/2021 06:15;58.3825;10.5625;88.61;224.43;4.845;100.265;0;58.3825
09/04/2021 06:30;85.425;10.925;86.72;224.89;5.01;100.26;0;85.425
09/04/2021 06:45;112.4675;11.2875;84.83;225.35;5.175;100.255;0;112.4675
09/04/2021 07:00;139.51;11.65;82.94;225.81;5.34;100.25;0;139.51
09/04/2021 07:15;170.2975;11.9825;81.455;227.4875;5.3825;100.2425;0;170.2975
09/04/2021 07:30;201.085;12.315;79.97;229.165;5.425;100.235;0;201.085
09/04/2021 07:45;231.8725;12.6475;78.485;230.8425;5.4675;100.2275;0;231.8725
09/04/2021 08:00;262.66;12.98;77;232.52;5.51;100.22;0;262.66
09/04/2021 08:15;290.135;13.4175;74.86;233.125;5.5825;100.21;0;290.135
09/04/2021 08:30;317.61;13.855;72.72;233.73;5.655;100.2;0;317.61
09/04/2021 08:45;345.085;14.2925;70.58;234.335;5.7275;100.19;0;345.085
09/04/2021 09:00;372.56;14.73;68.44;234.94;5.8;100.18;0;372.56
09/04/2021 09:15;376.9075;14.9875;67.11;236.1475;5.7075;100.1725;0;376.9075
