id,DAY,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,WINDSPEED,VAPOR_PRESSURE,PRECIPITATION,ET0,RADIATION
2367,20110625,26,7.6,16.8,1.5,11.58,0,4.69,25978
2368,20110626,30.8,10.9,20.9,1.7,14.73,0,5.85,30096
2369,20110627,35.4,15,25.2,1.6,16.85,0,6.34,28617
2370,20110628,35.9,18.2,27,2.1,17.68,1.5,6.55,25977
2371,20110629,21.8,15.9,18.8,3.1,15.22,0,3.15,11959
2372,20110630,22.1,10.7,16.4,2.3,9.65,0,4.81,25427
2373,20110701,21.7,7.6,14.6,1.7,9.25,.1,4.24,24124
2374,20110702,22.2,6.6,14.4,1.9,8.68,0,4.81,28580
2375,20110703,24.5,5.3,14.9,1.7,8.75,0,05.07,29984
2376,20110704,28.1,7.8,18,1.7,9.82,0,5.5,29661
2377,20110705,30.2,10.3,20.2,1.6,10.28,0,5.78,29025
2378,20110706,24.6,16.2,20.4,3.1,12.45,0,4.81,18164
2379,20110707,20.4,11.2,15.8,2.2,12.68,5.4,03.06,14229
2380,20110708,23.8,11.5,17.7,2.9,11.85,0,4.46,19793
2381,20110709,23,13.8,18.4,2.5,13.72,.5,3.63,15446
2382,20110710,23,12.3,17.7,1,15.82,7,2.6,12808
2383,20110711,27.4,12.1,19.7,1.4,14.58,0,4.8,25913
2384,20110712,28.5,14,21.3,2.1,16.65,5,4.42,19590
2385,20110713,16,15.7,15.8,2.6,15.78,2.7,1.5,5466
2386,20110714,20.3,9.1,14.7,2.2,11.08,0,3.5,18641
2387,20110715,25.1,8.8,16.9,1.5,10.45,0,4.53,24853
2388,20110716,24.1,11,17.6,3.5,13.38,8.2,4,16184
2389,20110717,19.7,13.5,16.6,5.1,13.75,.7,3.47,15190
2390,20110718,19.5,11.9,15.7,4,12.28,2.9,3.41,14905
2391,20110719,18.9,11.8,15.3,3.5,13.62,7.1,2.68,12609
2392,20110720,18,11.9,14.9,3.1,13.92,11.3,2.38,11551
2393,20110721,19.3,12.4,15.8,3,15.52,7.8,2.54,13107
2394,20110722,21.3,13.2,17.2,2.3,15.32,4.2,2.92,14863
2395,20110723,19.2,9.9,14.6,1.9,13.02,3.8,2.9,16453
2396,20110724,19.6,8.2,13.9,2.6,11.58,.7,03.07,16199
2397,20110725,20.3,12.5,16.4,1.8,15.22,2.6,2.59,13720
2398,20110726,22.7,13.8,18.2,1.9,15.08,1.3,2.92,13176
2399,20110727,21.4,12.4,16.9,1.5,14.58,1,2.99,16117
2400,20110728,20.6,13.8,17.2,1.8,15.45,.2,2.65,13420
2401,20110729,21.5,11.7,16.6,1.4,16.05,.1,2.77,15949
2402,20110730,20.8,11.5,16.1,1.7,13.55,0,3.21,18069
2403,20110731,22.1,7.2,14.7,.9,11.75,0,3.65,23513
2404,20110801,25.5,7.6,16.6,1,12.45,0,4.27,26542
2405,20110802,29.4,10.9,20.2,1.6,15.58,.8,4.2,21695
2406,20110803,23.8,17.4,20.6,2.3,19.38,1.1,2.81,12461
2407,20110804,25.6,15.7,20.7,2.3,17.72,1.1,3.88,19003
2408,20110805,26.2,18,22.1,2,19.62,4,3.37,14837
2409,20110806,21.6,16.7,19.1,1.9,19.55,18.4,2.17,10025
2410,20110807,20.7,13.1,16.9,2.8,14.28,0,3.15,15750
2411,20110808,19.2,12,15.6,4.9,13.15,.4,3.27,15425
2412,20110809,19.5,11,15.3,3,12.53,.1,3.22,16663
2413,20110810,22,6.3,14.2,1,10.92,0,3.62,24038
2414,20110811,25.1,8.1,16.6,2,12.78,0,04.07,22354
2415,20110812,20.4,13.3,16.9,2.2,16.28,1,2.3,11770
2416,20110813,25.3,14.1,19.7,1.8,17.62,0,3.52,18809
2417,20110814,22.5,15.2,18.8,2.2,19.05,11.7,2.27,11168
2418,20110815,22.3,15.2,18.7,1.7,16.95,.4,2.77,14134
2419,20110816,26.2,10.4,18.3,1,15.82,0,3.79,22607
2420,20110817,28,13.2,20.6,1.4,18.12,8.2,3.81,20246
2421,20110818,29.6,16.7,23.2,2.4,20.32,1.2,4.1,18200
2422,20110819,26.6,17.8,22.2,1.7,19.55,0,3.97,20767
2423,20110820,31.1,14.8,22.9,1.4,20.78,.3,4.21,21594
2424,20110821,32.3,19.4,25.9,1.7,22.25,.6,04.08,17527
2425,20110822,32.6,18.6,25.6,1.8,20.98,0,4.69,21221
2426,20110823,29.8,17.8,23.8,2.3,17.98,.4,4.4,18897
2427,20110824,22.7,17.2,19.9,1.5,18.82,4.4,2.21,10275
2428,20110825,23.7,15.4,19.6,1.5,19.55,12.3,2.34,12374
2429,20110826,19.8,16.6,18.2,3.7,16.28,15.7,2.23,6696
2430,20110827,19,10.9,14.9,3.3,12.62,.9,2.77,14389
2431,20110828,20.6,8.6,14.6,1.7,12.22,0,2.96,18833
2432,20110829,19.5,7.8,13.7,1.1,11.72,0,2.43,15183
2433,20110830,20.8,6.4,13.6,.9,11.52,0,2.8,19815
2434,20110831,23.7,7.8,15.8,1.4,13.35,.4,3.12,19507
2435,20110901,24.6,13.2,18.9,1.4,17.72,.5,2.47,12827
2436,20110902,28.7,14.8,21.8,1.3,18.98,1,3.5,18797
2437,20110903,29,14.5,21.8,2.2,19.32,.6,3.1,13313
2438,20110904,21.8,17.8,19.8,2.4,18.22,.9,02.03,7424
2439,20110905,20.1,10.6,15.3,3.1,12.18,0,2.67,11633
2440,20110906,20.6,8.6,14.6,3.8,12.55,.7,2.77,13658
2441,20110907,20,12.9,16.5,3.7,14.18,1.1,2.75,13445
2442,20110908,20.7,10.9,15.8,3.2,15.38,1.4,2.13,10661
2443,20110909,23.6,17.2,20.4,1.8,19.75,.1,1.97,8745
2444,20110910,30.1,14.5,22.3,2.9,18.63,.1,4.25,19066
2445,20110911,21.6,17.2,19.4,2.6,17.35,6.9,02.09,6973
2446,20110912,22.3,11.6,17,3.6,16.55,.2,2.36,11784
2447,20110913,21,16.4,18.7,2.9,17.6,.2,02.03,8310
2448,20110914,19.5,9.5,14.5,1.6,11.73,0,2.53,16315
2449,20110915,21.2,5,13.1,1.3,10.85,0,2.52,18163
2450,20110916,21.8,7.7,14.8,1.3,15.05,.1,1.65,9044
2451,20110917,19,14.8,16.9,3.1,14.85,4.3,2.11,9040
2452,20110918,15.7,9.8,12.7,4.3,11.32,2.2,2.19,11820
2453,20110919,17,10,13.5,3.1,12.12,1.7,1.95,10206
2454,20110920,19.5,5.7,12.6,.8,11.88,0,1.75,12710
2455,20110921,21.4,5.5,13.5,.7,11.85,0,02.08,16099
2456,20110922,20.2,7.6,13.9,.9,12.15,0,1.84,12386
2457,20110923,20.2,7.2,13.7,.9,11.75,.1,1.96,14759
2458,20110924,23.7,6,14.9,.9,13.25,0,2.17,15414
2459,20110925,25.8,9.8,17.8,.9,14.82,0,2.33,15290
2460,20110926,26.2,10.1,18.1,.9,14.95,0,2.24,14050
2461,20110927,25.5,10.3,17.9,1,15.08,0,2.19,13944
2462,20110928,27,10.6,18.8,1.1,14.58,.1,2.39,14610
2463,20110929,26.6,9.9,18.2,1.1,14.48,0,2.34,15422
2464,20110930,27.8,9.7,18.7,.9,13.68,.1,2.36,15394
2465,20111001,25.9,8.2,17,.9,13.05,.1,2.22,15469
2466,20111002,26,7.6,16.8,.6,13.18,0,02.02,15446
2467,20111003,25.9,7.4,16.6,1.2,12.45,0,2.3,15038
2468,20111004,22.1,7.2,14.7,1.8,13.25,0,2,12678
2469,20111005,21,12.1,16.6,1.5,13.42,0,1.63,7685
2470,20111006,19.2,10.1,14.7,3.3,13.02,5.6,1.76,6626
2471,20111007,13.1,6.5,9.8,3.5,10.28,2.9,1.32,8969
2472,20111008,11.4,7.9,9.7,3.6,11.08,4.5,.89,4175
2473,20111009,14.3,8.9,11.6,3,13.95,4.9,.65,4759
2474,20111010,15.5,13,14.3,3.7,15.18,0,.97,4098
2475,20111011,15.1,12.5,13.8,2.2,13.88,.1,1,3969
2476,20111012,14.3,11.7,13,2,13.72,.2,.9,4368
2477,20111013,17.8,12,14.9,1.8,13.82,0,1.25,6748
2478,20111014,15.1,5.9,10.5,1.9,9.82,0,1.37,11569
2479,20111015,17,1.8,9.4,1.3,09.02,0,1.3,12722
2480,20111016,18.8,2.1,10.5,1,9.88,0,1.25,11266
2481,20111017,18.3,3.5,10.9,.9,10.85,.1,1.14,10220
2482,20111018,19.6,6,12.8,3,11.48,19.9,1.79,8940
2483,20111019,10.8,5.4,8.1,2.2,9.18,3.3,.88,5131
2484,20111020,10,.9,5.5,1.2,7.58,0,.78,7509
2485,20111021,9.2,-1.3,3.9,1.2,6.85,0,.72,7878
2486,20111022,13.5,-.4,6.5,1.7,7.92,0,1,10588
2487,20111023,17,1.5,9.3,1.9,8.85,0,1.33,11384
2488,20111024,17.7,3.7,10.7,4.9,10.32,9.1,1.74,10324
2489,20111025,15.2,10.3,12.7,2.9,11.75,3.6,1.18,4460
2490,20111026,16.1,3.5,9.8,2.3,8.75,.1,1.35,10140
2491,20111027,18.6,5,11.8,3.3,10.28,.2,1.66,8195
2492,20111028,17.4,11.1,14.2,1.6,12.58,0,1.1,5013
2493,20111029,16.9,9.2,13.1,1,13.35,.1,.77,4329
2494,20111030,16,10.3,13.2,.8,12.72,0,.78,5032
2495,20111031,17.7,5.9,11.8,1,11.15,.1,.84,7121
2496,20111101,14.7,5.7,10.2,1.8,11.68,.8,.68,4890
2497,20111102,18.8,6,12.4,3.9,12.78,0,1.17,5721
2498,20111103,16.3,14.6,15.4,3.9,13.18,12.7,1.66,3312
2499,20111104,14.6,10.6,12.6,2.6,13.52,12.2,.71,3259
2500,20111105,17.4,10.3,13.8,1.5,13.05,3.7,.87,3543
2501,20111106,16.3,7.9,12.1,2.3,12.18,0,.88,5945
2502,20111107,10,7.5,8.7,1.6,11.38,.8,.43,2511
2503,20111108,13,8.8,10.9,1.2,11.75,1.6,.6,3687
2504,20111109,11.3,5.2,8.2,1.8,10.51,0,.51,5773
2505,20111110,13.3,6.1,9.7,1.6,10.78,0,.54,5620
2506,20111111,11,6.2,8.6,1.8,10.25,.1,.56,3696
2507,20111112,15.5,4.6,10,1.6,10.35,0,.68,6976
2508,20111113,13.7,3.6,8.6,1.7,9.45,.1,.5,6844
2509,20111114,13.1,3.6,8.4,1.8,8.58,0,.57,6573
2510,20111115,10.6,1.1,5.8,2,7.42,.1,.5,6722
2511,20111116,10,.2,5.1,1.6,7.32,0,.48,6101
2512,20111117,13.3,2.1,7.7,1.4,9.32,.1,.52,4615
2513,20111118,13.8,3.1,8.4,1.2,8.58,0,.57,5131
2514,20111119,11.1,2.4,6.8,1.4,8.62,.3,.49,4217
2515,20111120,15.3,4.4,9.8,.8,9.23,0,.42,6627
2516,20111121,16.4,5.7,11.1,1.1,9.78,.1,.53,6696
2517,20111122,13.5,1.9,7.7,.9,8.78,.1,.45,4781
2518,20111123,9.6,.7,5.2,1.1,8.32,0,.3,4223
2519,20111124,5.8,1,3.4,1.1,7.52,0,.34,3195
2520,20111125,7.1,-.2,3.4,1.5,7.65,.4,.28,3716
2521,20111126,6.2,4,5.1,1.3,8.7,0,.31,2268
2522,20111127,9.3,4,6.7,2.4,9.23,0,.46,2902
2523,20111128,9.8,6.7,8.3,1.3,9.4,0,.41,3417
2524,20111129,12.8,2.1,7.5,2.2,8.55,2.3,.56,5218
2525,20111130,11.8,5.6,8.7,1.6,9.92,.1,.39,4625
2526,20111201,13.6,3.6,8.6,3.6,9.35,.3,.92,3372
2527,20111202,10,8.4,9.2,3.1,09.08,1.2,.96,1899
2528,20111203,8.1,3,5.5,4.4,9.32,11.8,.22,1907
2529,20111204,11.8,7.8,9.8,5.9,11.82,12,.47,2035
2530,20111205,7.7,5.5,6.6,4.6,08.02,1.1,.77,3959
2531,20111206,7.1,3.7,5.4,4.6,8.12,2.9,.56,2262
2532,20111207,9.4,5.1,7.2,5.7,9.55,6.7,.57,1946
2533,20111208,9.5,3,6.2,4.1,09.08,1.1,.43,3165
2534,20111209,10.4,8.3,9.3,4.1,9.92,14.3,.85,1988
2535,20111210,8.6,5.6,7.1,1.5,8.75,1.2,.57,2304
2536,20111211,9.3,-.4,4.5,2.5,8.68,7.9,.34,2614
2537,20111212,8.3,7.5,7.9,4.8,08.02,.5,1.11,2883
2538,20111213,10.6,1.7,6.2,6.2,8.18,3.7,.91,2337
2539,20111214,9.8,4.6,7.2,6.5,08.02,5.6,1.16,3264
2540,20111215,7.6,3.3,5.4,6.5,7.92,20.7,.75,2168
2541,20111216,11.5,4.2,7.9,9.3,8.45,14.1,1.55,2044
2542,20111217,4.3,1.8,3.1,4,6.65,2.8,.59,2039
2543,20111218,3.9,.6,2.3,3.7,06.08,2.8,.52,3318
2544,20111219,1.9,-.5,.7,3.3,5.92,3,.35,2495
2545,20111220,6.8,-.7,3.1,3.6,7.78,3.2,.29,2306
2546,20111221,6.2,3.1,4.6,2.6,8.88,5.7,.22,1437
2547,20111222,10.1,6.1,8.1,3.5,11.05,.5,.25,2075
2548,20111223,8.2,7,7.6,3.1,9.58,3,.52,1565
2549,20111224,5.7,3.7,4.7,4.3,6.78,0,.78,2937
2550,20111225,6,-1.7,2.1,1.7,6.62,0,.27,2609
2551,20111226,7.1,.9,4,.9,6.78,0,.23,3626
2552,20111227,3.2,-1,1.1,2.2,7.11,0,.13,1806
2553,20111228,4.9,-1.1,1.9,2.9,7.35,.8,.11,3317
2554,20111229,5.7,2.1,3.9,4.1,7.51,7.3,.37,3431
2555,20111230,6.3,3.7,5,4.6,7.95,13.2,.53,2234
2556,20111231,10.8,3.2,7,4,11.45,5.1,0,2091
2557,20120101,12.9,10.1,11.5,4.5,12.28,5.7,.7,1957
2558,20120102,9.9,8.9,9.4,4.8,9.25,3.3,01.08,2430
2559,20120103,9.7,1.2,5.5,6.4,8.48,13.8,.49,2927
2560,20120104,7.9,5.9,6.9,5,08.05,2.6,.93,2878
2561,20120105,9.7,5,7.4,7.8,8.68,9.5,1.17,2218
2562,20120106,6,3,4.5,3.7,6.55,.4,.76,3667
2563,20120107,8.1,-.3,3.9,3.5,8.42,2.1,.26,2054
2564,20120108,6.5,5.6,6,2.7,8.28,.4,.59,1624
2565,20120109,7,2.9,5,1.7,8.42,.1,.31,2328
2566,20120110,8.4,5,6.7,1.1,9.18,0,.37,2152
2567,20120111,6.5,.9,3.7,.8,7.48,0,.25,3060
2568,20120112,2.3,-1.5,.4,1.8,6.55,.3,.23,1864
2569,20120113,5.5,1.9,3.7,1.6,07.08,.1,.39,2707
2570,20120114,3.9,-3.3,.3,2,5.12,0,.31,6139
2571,20120115,3.6,-4.5,-.4,2,4.65,0,.36,6261
2572,20120116,3.8,-4.3,-.2,2.1,4.28,0,.48,6208
2573,20120117,5.4,-6.4,-.5,1,4.42,0,.38,4803
2574,20120118,2.3,-6.1,-1.9,2.1,5.65,.6,.18,3170
2575,20120119,9.5,1.4,5.4,5.3,9.42,6.2,.25,2523
2576,20120120,7.5,5.8,6.7,4.3,8.73,8,.68,2783
2577,20120121,10.2,5.3,7.8,6,10.08,3.7,.56,2320
2578,20120122,7.8,6.1,7,4.6,9.25,.8,.64,1435
2579,20120123,7.8,5.9,6.8,2.9,8.42,.5,.7,2477
2580,20120124,6.2,4.1,5.1,2.2,08.05,4,.48,2263
2581,20120125,7.9,3.4,5.6,1.6,9.75,.5,.29,2286
2582,20120126,8.1,5.5,6.8,2.2,09.05,.7,.53,2417
2583,20120127,6.7,1.8,4.2,1.4,7.45,0,.44,3808
2584,20120128,4.5,-1.3,1.6,1.8,6.78,.5,.31,3759
2585,20120129,1.1,-.4,.4,3.3,5.58,.1,.49,2039
2586,20120130,-.8,-1.4,-1.1,1.6,4.82,.2,.46,1180
2587,20120131,-.6,-2.2,-1.4,2.5,4.78,0,.48,2455
2588,20120201,-2.7,-5.2,-4,3.9,3.48,0,.63,4824
2589,20120202,-4.7,-8.3,-6.5,5.2,2.42,0,.81,5226
2590,20120203,-4.4,-11.2,-7.8,4.2,1.98,0,.8,7569
2591,20120204,-3.6,-11.8,-7.7,2.9,1.98,0,.7,8217
2592,20120205,-3.4,-14.7,-9,1.6,1.92,0,.49,7650
2593,20120206,-1.9,-12.3,-7.1,2.1,02.05,0,.64,8411
2594,20120207,-5,-13.9,-9.5,4.4,1.85,0,.72,8741
2595,20120208,-5,-9.1,-7.1,3,2.48,0,.59,4052
2596,20120209,0,-14,-7,2,2.72,0,.57,8622
2597,20120210,-2.2,-9.9,-6,4.2,2.68,0,.78,8389
2598,20120211,-3.6,-11.6,-7.6,4.1,2.22,0,.76,9063
2599,20120212,-.6,-13.9,-7.3,2.4,02.05,0,.79,9970
2600,20120213,.5,-7.1,-3.3,1.6,3.93,1.9,.53,3730
2601,20120214,2.1,-2,.1,1.6,6.13,1.3,.39,3705
2602,20120215,6,.9,3.5,4.2,7.23,3,.66,3882
2603,20120216,6.4,2.8,4.6,2.4,7.48,.4,.67,4120
2604,20120217,6.9,1.5,4.2,1.4,6.92,0,.68,4785
2605,20120218,7.5,1.3,4.4,2.2,7.13,1.7,.77,3929
2606,20120219,6,.5,3.3,2.8,06.02,.2,.92,6761
2607,20120220,4.5,-6,-.8,1.6,4.45,0,.78,10693
2608,20120221,5.7,-7.6,-.9,1.1,4.15,0,.78,11463
2609,20120222,9.4,-6.4,1.5,1.2,4.62,0,.98,11632
2610,20120223,5.8,-.9,2.4,2.3,7.12,.9,.52,4642
2611,20120224,9,4.2,6.6,1.3,9.68,.2,.57,4269
2612,20120225,8.9,6,7.5,1.4,10.08,.1,.61,4072
2613,20120226,8.7,3.3,6,2.1,07.05,0,1.1,7083
2614,20120227,9.6,-3.1,3.2,1,06.02,0,.96,10430
2615,20120228,11.3,-2,4.6,1.3,6.68,0,01.08,10426
2616,20120229,14.7,-1.1,6.8,1.3,08.02,0,1.21,11086
2617,20120301,12.9,1.7,7.3,1.1,8.88,0,01.06,9758
2618,20120302,13.6,3.8,8.7,1.1,9.38,0,01.07,7873
2619,20120303,9.6,1.7,5.7,1.9,8.62,.1,.85,6151
2620,20120304,11.2,5.8,8.5,3.3,9.22,5.3,1.16,5325
2621,20120305,7.1,1.2,4.2,4.8,6.25,.3,1.35,8017
2622,20120306,5.2,.9,3,1.9,6.72,.2,.72,4619
2623,20120307,6.4,-3,1.7,3,6.58,4.7,.78,7574
2624,20120308,7.7,1.5,4.6,2.9,6.38,0,1.31,8500
2625,20120309,10.8,-3.2,3.8,1.3,5.52,0,1.43,14453
2626,20120310,11.6,-1.9,4.9,1.8,07.02,0,1.26,9344
2627,20120311,11.6,5.8,8.7,2.8,09.05,.1,1.29,6277
2628,20120312,16.5,1.3,8.9,2.6,8.15,0,2.14,15152
2629,20120313,17.9,2.4,10.2,2.4,8.28,.1,2.29,16132
2630,20120314,17.6,.5,9.1,1.7,7.95,0,1.99,15361
2631,20120315,22.5,.4,11.4,1.7,7.48,0,2.65,16909
2632,20120316,23.4,1.7,12.6,2.1,7.78,0,03.03,16908
2633,20120317,14.6,5.9,10.2,2.8,8.55,6.3,1.89,8612
2634,20120318,10,5.8,7.9,2.6,8.85,4.9,1.17,5961
2635,20120319,9.4,3.7,6.5,2,7.75,1.3,1.18,7304
2636,20120320,12,-.3,5.9,1.9,6.48,0,1.82,14781
2637,20120321,17.9,.4,9.1,2,7.48,0,2.35,16071
2638,20120322,19.5,4.2,11.9,1.3,7.95,0,2.22,13852
2639,20120323,20.8,2.2,11.5,1.2,8.12,0,2.45,17510
2640,20120324,20.1,2.3,11.2,1.3,8.35,0,2.49,17815
2641,20120325,20,3.6,11.8,2.8,8.18,0,03.08,17864
2642,20120326,20,5,12.5,2.6,7.15,0,3.31,18786
2643,20120327,19.7,2.3,11,2.5,6.95,0,3.13,19056
2644,20120328,20.8,3.9,12.4,2.1,8.18,0,03.05,19105
2645,20120329,20.2,2.6,11.4,2.2,7.32,0,3.14,19188
2646,20120330,17.5,2.9,10.2,2.2,8.55,0,2.66,18504
2647,20120331,12.5,4.3,8.4,2.2,8.88,0,1.67,10374
2648,20120401,13.2,.7,6.9,3.3,5.38,0,2.85,19435
2649,20120402,18.6,-1.4,8.6,1.5,5.82,0,2.87,21015
2650,20120403,17,3.2,10.1,3.3,8.38,1.7,2.57,12224
2651,20120404,13.1,5,9,1.7,8.35,.1,1.72,10171
2652,20120405,15,6.2,10.6,1.6,9.42,.1,1.84,10763
2653,20120406,16.2,2.7,9.5,2,8.68,0,2.48,17736
2654,20120407,12,4.1,8,2.6,7.58,0,02.01,11079
2655,20120408,10.3,.9,5.6,2.4,5.92,.1,2.12,15956
2656,20120409,12.6,4.3,8.4,3.5,8.65,.2,1.75,8773
2657,20120410,12.1,4.8,8.5,3.9,9.38,8.2,1.57,8839
2658,20120411,11.8,3.2,7.5,3.1,8.32,3,1.94,13973
2659,20120412,13.1,3.9,8.5,1.8,08.02,1.3,2,13079
2660,20120413,13.9,-.4,6.7,1.3,6.92,0,2.23,17739
2661,20120414,14.3,.8,7.5,2.2,7.12,2.2,2.35,15475
2662,20120415,9.9,5.5,7.7,5,7.55,1.5,1.86,7844
2663,20120416,10,2.4,6.2,3.7,5.68,.1,2.33,12598
2664,20120417,12.1,-4.3,3.9,3.1,5.98,3.1,2.28,17232
2665,20120418,13.2,4.5,8.8,5,8.12,4.1,2.47,13295
2666,20120419,11.9,5.6,8.7,3.7,8.85,5.6,02.02,11920
2667,20120420,12.3,4.6,8.4,3.6,8.38,1.9,2.19,13986
2668,20120421,11.9,6.1,9,4.6,8.83,7.6,02.08,11230
2669,20120422,12.6,4.4,8.5,4.3,8.15,2.5,2.48,15797
2670,20120423,10.7,3.2,6.9,5,8.48,9.4,1.73,11909
2671,20120424,10.8,5.2,8,5.3,8.68,4.1,1.97,12593
2672,20120425,14,3.8,8.9,5.8,9.12,13.7,2.22,10663
2673,20120426,11.1,8.2,9.6,3,10.78,4.5,1.26,6734
2674,20120427,13,6.8,9.9,1.5,11.82,4.9,1.44,9790
2675,20120428,22.8,10.9,16.8,3.1,12.42,3.7,3.3,12188
2676,20120429,18.6,12.1,15.4,4.8,10.65,2.3,3.69,14947
2677,20120430,18.4,5.2,11.8,2.1,10.72,3.2,2.47,13998
2678,20120501,18,5.7,11.8,1.8,10.22,9.4,3.12,21255
2679,20120502,11.8,8.4,10.1,2.2,11.12,12.7,1.37,7875
2680,20120503,20.3,3.7,12,1.4,9.98,0,3.54,24404
2681,20120504,21.3,6.7,14,2.2,11.65,3.9,3.11,16524
2682,20120505,16.8,9.3,13.1,2.4,11.85,7.2,2.34,12659
2683,20120506,15.2,7.2,11.2,2.7,11.25,2.2,02.06,12134
2684,20120507,17.2,6.7,11.9,1.6,9.88,0,2.84,18151
2685,20120508,16.2,6.4,11.3,2.9,12.85,5,1.7,10524
2686,20120509,22.6,12.2,17.4,2.7,15.62,2,3.28,17058
2687,20120510,28.6,11.6,20.1,2.5,16.58,0,4.92,24716
2688,20120511,28,13.8,20.9,2.4,16.92,1.5,4.34,19665
2689,20120512,16.5,10.1,13.3,2.7,10.32,0,3.16,17914
2690,20120513,15.8,3.1,9.4,2.5,7.88,0,3.56,25928
2691,20120514,19.2,1.2,10.2,1.1,7.95,0,3.68,26888
2692,20120515,13.8,5.7,9.8,3.7,8.25,1.5,2.93,17081
2693,20120516,13.3,3.4,8.4,2.3,6.98,0,2.86,19355
2694,20120517,17.6,-.4,8.6,2,7.38,0,3.24,22088
2695,20120518,15.5,9.5,12.5,2.1,12.52,2.2,1.96,10563
2696,20120519,22.4,10.5,16.4,1.9,13.02,2.3,3.63,20132
2697,20120520,21.3,11.9,16.6,2.1,14.48,9.6,2.8,13899
2698,20120521,15.3,11.1,13.2,2.9,13.98,22.4,1.67,9695
2699,20120522,14,10.7,12.3,2.8,14.02,5.6,1.23,7064
2700,20120523,18.6,12.8,15.7,1.6,15.95,0,1.83,9292
2701,20120524,26.4,12.3,19.3,1.6,18.15,0,3.8,20336
2702,20120525,25.3,13.4,19.3,2.3,14.85,0,05.08,27807
2703,20120526,26.4,9.7,18.1,2,13.18,0,4.97,27828
2704,20120527,24.1,11.2,17.7,1.9,14.95,0,3.96,21661
2705,20120528,24.9,10.8,17.9,1.7,14.95,.1,3.85,20183
2706,20120529,25.4,9.7,17.5,1.2,14.02,0,4.46,25895
2707,20120530,25,10,17.5,1.5,14.68,0,4.31,24576
2708,20120531,23.1,11.7,17.4,2.2,15.45,0,3.79,20609
2709,20120601,22,10,16,1.3,14.15,0,3.15,17361
2710,20120602,27.7,9,18.4,1.4,15.68,5.5,4.86,27702
2711,20120603,18.6,15.9,17.3,3.3,16.38,2.9,2.13,8524
2712,20120604,17.4,11.2,14.3,3.7,12.68,1,2.78,14244
2713,20120605,19,5.2,12.1,1.2,11.15,.3,3.14,20203
2714,20120606,21.7,12.5,17.1,2.8,14.28,1.6,3.52,17141
2715,20120607,24.3,13.1,18.7,2.7,16.55,5,3.79,17974
2716,20120608,20.4,12.5,16.5,3.5,13.15,.2,3.79,18902
2717,20120609,17.4,8.2,12.8,2.3,10.92,.1,3.16,18866
2718,20120610,17.4,8.1,12.8,2.3,12.85,4.4,2.45,14979
2719,20120611,18.6,12.1,15.3,2.9,13.28,7,2.89,14319
2720,20120612,15.5,10.9,13.2,3.1,12.98,3.5,2.2,11726
2721,20120613,17.6,10.7,14.1,2.5,12.35,3,2.61,13024
2722,20120614,22.5,7.2,14.8,1.4,12.58,0,3.96,24119
2723,20120615,23.7,13.3,18.5,2.4,15.18,.1,04.09,20397
2724,20120616,22.5,13.3,17.9,2.3,14.95,1.1,3.5,16381
2725,20120617,23.2,12.5,17.8,1.6,14.12,1,4.22,23556
2726,20120618,21.8,14.1,18,2.8,16.15,0,3.48,18135
2727,20120619,20.9,13.8,17.3,1.7,17.45,9.9,2.33,11405
2728,20120620,22.3,14.6,18.5,1.6,17.18,0,2.9,14351
2729,20120621,26.4,13.9,20.2,2.5,17.22,5.6,04.03,17695
2730,20120622,20.7,10,15.4,3.4,11.98,0,4.24,23431
2731,20120623,21.8,9.4,15.6,1.7,12.15,0,4.29,25582
2732,20120624,21.8,8,14.9,2.9,13.38,.7,3.48,17943
2733,20120625,21.6,13.8,17.7,2.1,15.85,1.5,3.12,15722
2734,20120626,22,13.1,17.5,1.4,18.48,1.4,2.52,12795
2735,20120627,27.6,15.7,21.7,.9,19.35,0,4.44,23470
2736,20120628,32,16.5,24.2,2,20.25,.5,5.12,21992
2737,20120629,24.2,16.3,20.2,1.6,18.28,0,3.5,17252
2738,20120630,24.8,13.9,19.4,1.8,17.68,5,3.43,16950
2739,20120701,19.8,13.7,16.7,2.1,13.88,0,3.15,16301
2740,20120702,21.6,11.6,16.6,1.1,13.12,0,3.11,16642
2741,20120703,25.5,10.2,17.8,1.1,13.78,0,4.42,25310
2742,20120704,27.5,13.5,20.5,1.6,16.42,2.3,4.22,20426
2743,20120705,22.6,15.2,18.9,2.1,17.85,6.7,2.83,13613
2744,20120706,22.5,13.1,17.8,3,14.4,0,04.04,20050
2745,20120707,25.5,12.7,19.1,2.5,14.53,8.2,4.69,22967
2746,20120708,21.9,14.5,18.2,4.7,15.03,.1,3.97,17396
2747,20120709,22.6,11.9,17.2,1.9,15.08,.6,3.21,16080
2748,20120710,23.1,12.7,17.9,2.4,15.05,0,3.77,19269
2749,20120711,19.3,11.1,15.2,3.5,12.68,.1,3.12,14499
2750,20120712,19.7,11.7,15.7,2.8,13.42,1.5,3,14803
2751,20120713,18,13.3,15.6,3.6,15.52,12,02.08,9896
2752,20120714,20.1,13.1,16.6,4.6,14.02,1.8,3.47,16279
2753,20120715,18.9,11.8,15.4,3.1,12.65,3.1,3.13,15193
2754,20120716,21.3,8.1,14.7,2,12.02,0,3.92,23561
2755,20120717,23.1,11.4,17.3,2.7,14.62,0,3.87,20588
