date,G(h),T2m,VAPOR_PRESSURE,WD10m,WS10m,PRECIP
15/04/2021 18:30,0,12.99,93.06,262.88,5.62,100.065
15/04/2021 18:45,0,12.805,93.78,262.865,5.635,100.0725
15/04/2021 19:00,0,12.62,94.5,262.85,5.65,100.08
15/04/2021 19:15,0,12.5175,94.7025,262.935,5.6,100.085
15/04/2021 19:30,0,12.415,94.905,263.02,5.55,100.09
15/04/2021 19:45,0,12.3125,95.1075,263.105,5.5,100.095
15/04/2021 20:00,0,12.21,95.31,263.19,5.45,100.1
15/04/2021 20:15,0,12.1425,95.3875,262.965,5.33,100.1
15/04/2021 20:30,0,12.075,95.465,262.74,5.21,100.1
15/04/2021 20:45,0,12.1975,95.5425,262.515,05.09,100.1
15/04/2021 21:00,0,11.94,95.62,262.29,4.97,100.1
15/04/2021 21:15,0,11.8875,95.81,262.665,4.9225,100.095
15/04/2021 21:30,0,11.835,96,263.04,4.875,100.09
15/04/2021 21:45,0,11.7825,96.19,263.415,4.8275,100.085
15/04/2021 22:00,0,11.73,96.38,263.79,4.78,100.08
15/04/2021 22:15,0,11.6775,96.645,264.0775,4.73,100.075
15/04/2021 22:30,0,11.625,96.91,264.365,4.68,100.07
15/04/2021 22:45,0,11.5725,97.175,264.6525,4.63,100.065
15/04/2021 23:00,0,11.52,97.44,264.94,4.58,100.06
15/04/2021 23:15,0,11.5,97.5025,265.17,4.565,100.0575
15/04/2021 23:30,0,11.48,97.565,265.4,4.55,100.055
15/04/2021 23:45,0,11.46,97.6275,265.63,4.535,100.0525
16/04/2021 00:00,0,11.44,97.69,265.86,4.52,100.05
16/04/2021 00:15,0,11.45,97.565,265.22,4.515,100.045
16/04/2021 00:30,0,11.46,97.44,264.58,4.51,100.04
16/04/2021 00:45,0,11.47,97.315,263.94,4.505,100.035
16/04/2021 01:00,0,11.48,97.19,263.3,4.5,100.03
16/04/2021 01:15,0,11.4625,97.1725,262.2075,4.4125,100.02
16/04/2021 01:30,0,11.445,97.155,261.115,4.325,100.01
16/04/2021 01:45,0,11.4275,97.1375,260.0225,4.2375,100
16/04/2021 02:00,0,11.41,97.12,258.93,4.15,99.99
16/04/2021 02:15,0,11.3775,97.2,258.285,4.0625,99.9875
16/04/2021 02:30,0,11.345,97.28,257.64,3.975,99.985
16/04/2021 02:45,0,11.3125,97.36,256.995,3.8875,99.9825
16/04/2021 03:00,0,11.28,97.44,256.35,3.8,99.98
16/04/2021 03:15,0,11.1275,98.08,254.975,3.7875,99.985
16/04/2021 03:30,0,10.975,98.72,253.6,3.775,99.99
16/04/2021 03:45,0,10.8225,99.36,252.225,3.7625,99.995
16/04/2021 04:00,0,10.67,100,250.85,3.75,100
16/04/2021 04:15,0,10.6025,100,249.27,3.755,100.005
16/04/2021 04:30,0,10.535,100,247.69,3.76,100.01
16/04/2021 04:45,0,10.4675,100,246.11,3.765,100.015
16/04/2021 05:00,0,10.4,100,244.53,3.77,100.02
16/04/2021 05:15,7.4375,10.495,99.53,243.77,3.7775,100.025
16/04/2021 05:30,14.875,10.59,99.06,243.01,3.785,100.03
16/04/2021 05:45,22.3125,10.685,98.59,242.25,3.7925,100.035
16/04/2021 06:00,29.75,10.78,98.12,241.49,3.8,100.04
16/04/2021 06:15,66.5975,11.105,96.09,239.545,3.875,100.045
16/04/2021 06:30,103.445,11.43,94.06,237.6,3.95,100.05
16/04/2021 06:45,140.2925,11.755,92.03,235.655,4.025,100.055
16/04/2021 07:00,177.14,12.08,90,233.71,4.1,100.06
16/04/2021 07:15,223.4275,12.515,87.75,233.6625,3.9975,100.06
16/04/2021 07:30,269.715,12.95,85.5,233.615,3.895,100.06
16/04/2021 07:45,316.0025,13.385,83.25,233.5675,3.7925,100.06
16/04/2021 08:00,362.29,13.82,81,233.52,3.69,100.06
16/04/2021 08:15,400.4525,14.24,79.4375,236.5275,3.6275,100.06
16/04/2021 08:30,438.615,14.66,77.875,239.535,3.565,100.06
16/04/2021 08:45,476.7775,15.08,76.3125,242.5425,3.5025,100.06
16/04/2021 09:00,514.94,15.5,74.75,245.55,3.44,100.06
16/04/2021 09:15,545.1925,15.8875,73.36,248.65,3.5225,100.0575
16/04/2021 09:30,575.445,16.275,71.97,251.75,3.605,100.055
16/04/2021 09:45,605.6975,16.6625,70.58,254.85,3.6875,100.0525
16/04/2021 10:00,635.95,17.05,69.19,257.95,3.77,100.05
16/04/2021 10:15,650.725,17.335,68.0325,260.55,3.84,100.045
16/04/2021 10:30,665.5,17.62,66.875,263.15,3.91,100.04
16/04/2021 10:45,680.275,17.905,65.7175,265.75,3.98,100.035
16/04/2021 11:00,695.05,18.19,64.56,268.35,04.05,100.03
16/04/2021 11:15,693.4,18.3425,63.67,270.4175,4.1125,100.0175
16/04/2021 11:30,691.75,18.495,62.78,272.485,4.175,100.005
16/04/2021 11:45,690.1,18.6475,61.89,274.5525,4.2375,99.9925
16/04/2021 12:00,688.45,18.8,61,276.62,4.3,99.98
16/04/2021 12:15,679.4025,18.825,60.4525,277.855,4.325,99.97
16/04/2021 12:30,670.355,18.85,59.905,279.09,4.35,99.96
16/04/2021 12:45,661.3075,18.875,59.3575,280.325,4.375,99.95
16/04/2021 13:00,652.26,18.9,58.81,281.56,4.4,99.94
16/04/2021 13:15,616.6825,18.8125,58.67,282.135,4.3775,99.935
16/04/2021 13:30,581.105,18.725,58.53,282.71,4.355,99.93
16/04/2021 13:45,545.5275,18.6375,58.39,283.285,4.3325,99.925
16/04/2021 14:00,509.95,18.55,58.25,283.86,4.31,99.92
16/04/2021 14:15,465.015,18.33,58.6875,284.1925,4.2875,99.92
16/04/2021 14:30,420.08,18.11,59.125,284.525,4.265,99.92
16/04/2021 14:45,375.145,17.89,59.5625,284.8575,4.2425,99.92
16/04/2021 15:00,330.21,17.67,60,285.19,4.22,99.92
16/04/2021 15:15,276.04,17.28,61.625,285.005,4.2,99.9175
16/04/2021 15:30,221.87,16.89,63.25,284.82,4.18,99.915
16/04/2021 15:45,167.7,16.5,64.875,284.635,4.16,99.9125
16/04/2021 16:00,113.53,16.11,66.5,284.45,4.14,99.91
16/04/2021 16:15,87.01,15.63,68.72,283.9225,4.1,99.9125
16/04/2021 16:30,60.49,15.15,70.94,283.395,04.06,99.915
16/04/2021 16:45,33.97,14.67,73.16,282.8675,04.02,99.9175
16/04/2021 17:00,7.45,14.19,75.38,282.34,3.98,99.92
16/04/2021 17:15,5.5875,13.9675,76.13,281.75,4.2025,99.925
16/04/2021 17:30,3.725,13.745,76.88,281.16,4.025,99.93
16/04/2021 17:45,1.8625,13.5225,77.63,280.57,4.0475,99.935
16/04/2021 18:00,0,13.3,78.38,279.98,04.07,99.94
16/04/2021 18:15,0,13.16,78.8625,280.125,4.065,99.95
16/04/2021 18:30,0,13.02,79.345,280.27,04.06,99.96
16/04/2021 18:45,0,12.88,79.8275,280.415,4.055,99.97
16/04/2021 19:00,0,12.74,80.31,280.56,04.05,99.98
16/04/2021 19:15,0,12.5825,81.31,281.4,04.09,99.995
16/04/2021 19:30,0,12.425,82.31,282.24,4.13,100.01
16/04/2021 19:45,0,12.2675,83.31,283.08,4.17,100.025
16/04/2021 20:00,0,12.11,84.31,283.92,4.21,100.04
16/04/2021 20:15,0,11.9425,85.4825,283.905,4.17,100.055
16/04/2021 20:30,0,11.775,86.655,283.89,4.13,100.07
16/04/2021 20:45,0,11.6075,87.8275,283.875,04.09,100.085
16/04/2021 21:00,0,11.44,89,283.86,04.05,100.1
16/04/2021 21:15,0,11.33,89.625,282.8675,3.895,100.105
16/04/2021 21:30,0,11.22,90.25,281.875,3.74,100.11
16/04/2021 21:45,0,11.11,90.875,280.8825,3.585,100.115
16/04/2021 22:00,0,11,91.5,279.89,3.43,100.12
16/04/2021 22:15,0,10.99,91.375,279.055,3.185,100.115
16/04/2021 22:30,0,10.98,91.25,278.22,2.94,100.11
16/04/2021 22:45,0,10.97,91.125,277.385,2.695,100.105
16/04/2021 23:00,0,10.96,91,276.55,2.45,100.1
16/04/2021 23:15,0,10.9875,90.9525,280.55,2.2325,100.095
16/04/2021 23:30,0,11.015,90.905,284.55,2.015,100.09
16/04/2021 23:45,0,11.0425,90.8575,288.55,1.7975,100.085
17/04/2021 00:00,0,11.07,90.81,292.55,1.58,100.08
17/04/2021 00:15,0,10.975,91.9525,300.29,1.63,100.08
17/04/2021 00:30,0,10.88,93.095,308.03,1.68,100.08
17/04/2021 00:45,0,10.785,94.2375,315.77,1.73,100.08
17/04/2021 01:00,0,10.69,95.38,323.51,1.78,100.08
17/04/2021 01:15,0,10.6,96.44,326.0675,1.895,100.075
17/04/2021 01:30,0,10.51,97.5,328.625,02.01,100.07
17/04/2021 01:45,0,10.42,98.56,331.1825,2.125,100.065
17/04/2021 02:00,0,10.33,99.62,333.74,2.24,100.06
17/04/2021 02:15,0,10.305,99.715,333.6125,2.285,100.06
17/04/2021 02:30,0,10.28,99.81,333.485,2.33,100.06
17/04/2021 02:45,0,10.255,99.905,333.3575,2.375,100.06
17/04/2021 03:00,0,10.23,100,333.23,2.42,100.06
17/04/2021 03:15,0,10.25,100,330.2175,2.48,100.0675
17/04/2021 03:30,0,10.27,100,327.205,2.54,100.075
17/04/2021 03:45,0,10.29,100,324.1925,2.6,100.0825
17/04/2021 04:00,0,10.31,100,321.18,2.66,100.09
17/04/2021 04:15,0,10.41,99.905,318.6325,2.52,100.1
17/04/2021 04:30,0,10.51,99.81,316.085,2.38,100.11
17/04/2021 04:45,0,10.61,99.715,313.5375,2.24,100.12
17/04/2021 05:00,0,10.71,99.62,310.99,2.1,100.13
17/04/2021 05:15,3.8975,10.8425,98.7775,317.03,1.77,100.135
17/04/2021 05:30,7.795,10.975,97.935,323.07,1.44,100.14
17/04/2021 05:45,11.6925,11.1075,97.0925,329.11,1.11,100.145
17/04/2021 06:00,15.59,11.24,96.25,335.15,0.78,100.15
17/04/2021 06:15,27.6525,11.36,95.61,264.87,0.89,100.16
17/04/2021 06:30,39.715,11.48,94.97,194.59,1,100.17
17/04/2021 06:45,51.7775,11.6,94.33,124.31,1.11,100.18
17/04/2021 07:00,63.84,11.72,93.69,54.03,1.22,100.19
17/04/2021 07:15,77.4025,12.025,91.1275,52.485,1.385,100.195
17/04/2021 07:30,90.965,12.33,88.565,50.94,1.55,100.2
17/04/2021 07:45,104.5275,12.635,86.0025,49.395,1.715,100.205
17/04/2021 08:00,118.09,12.94,83.44,47.85,1.88,100.21
17/04/2021 08:15,136.3425,13.185,81.455,41.8675,2.0325,100.2125
17/04/2021 08:30,154.595,13.43,79.47,35.885,2.185,100.215
17/04/2021 08:45,172.8475,13.675,77.485,29.9025,2.3375,100.2175
17/04/2021 09:00,191.1,13.92,75.5,23.92,2.49,100.22
17/04/2021 09:15,202.5525,13.8925,75.515,21.8725,2.46,100.2125
17/04/2021 09:30,214.005,13.865,75.53,19.825,2.43,100.205
17/04/2021 09:45,225.4575,13.8375,75.545,17.7775,2.4,100.1975
17/04/2021 10:00,236.91,13.81,75.56,15.73,2.37,100.19
17/04/2021 10:15,253.9625,13.7525,76.06,13.89,2.39,100.1825
17/04/2021 10:30,271.015,13.695,76.56,12.05,2.41,100.175
17/04/2021 10:45,288.0675,13.6375,77.06,10.21,2.43,100.1675
17/04/2021 11:00,305.12,13.58,77.56,8.37,2.45,100.16
17/04/2021 11:15,306.8075,13.5625,77.9975,93.655,2.55,100.155
17/04/2021 11:30,308.495,13.545,78.435,178.94,2.65,100.15
17/04/2021 11:45,310.1825,13.5275,78.8725,264.225,2.75,100.145
17/04/2021 12:00,311.87,13.51,79.31,349.51,2.85,100.14
17/04/2021 12:15,306.3,13.68,78.8875,345.41,2.81,100.13
17/04/2021 12:30,300.73,13.85,78.465,341.31,2.77,100.12
17/04/2021 12:45,295.16,14.02,78.0425,337.21,2.73,100.11
17/04/2021 13:00,289.59,14.19,77.62,333.11,2.69,100.1
17/04/2021 13:15,277.0275,14.2525,77.2925,332.285,2.545,100.09
17/04/2021 13:30,264.465,14.315,76.965,331.46,2.4,100.08
17/04/2021 13:45,251.9025,14.3775,76.6375,330.635,2.255,100.07
17/04/2021 14:00,239.34,14.44,76.31,329.81,2.11,100.06
17/04/2021 14:15,215.205,14.3725,76.295,329.9525,2.125,100.0525
17/04/2021 14:30,191.07,14.305,76.28,330.095,2.14,100.045
17/04/2021 14:45,166.935,14.2375,76.265,330.2375,2.155,100.0375
17/04/2021 15:00,142.8,14.17,76.25,330.38,2.17,100.03
17/04/2021 15:15,122.66,13.955,77.515,326.9575,2.44,100.0425
17/04/2021 15:30,102.52,13.74,78.78,323.535,2.71,100.055
17/04/2021 15:45,82.38,13.525,80.045,320.1125,2.98,100.0675
17/04/2021 16:00,62.24,13.31,81.31,316.69,3.25,100.08
17/04/2021 16:15,46.68,13.0925,83.1075,313.755,3.295,100.09
17/04/2021 16:30,31.12,12.875,84.905,310.82,3.34,100.1
17/04/2021 16:45,15.56,12.6575,86.7025,307.885,3.385,100.11
17/04/2021 17:00,0,12.44,88.5,304.95,3.43,100.12
17/04/2021 17:15,0,12.345,89.265,301.3,3.3025,100.125
17/04/2021 17:30,0,12.25,90.03,297.65,3.175,100.13
17/04/2021 17:45,0,12.155,90.795,294,3.0475,100.135
17/04/2021 18:00,0,12.06,91.56,290.35,2.92,100.14
17/04/2021 18:15,0,12.2025,91.8575,287.8675,2.8175,100.1425
17/04/2021 18:30,0,11.945,92.155,285.385,2.715,100.145
17/04/2021 18:45,0,11.8875,92.4525,282.9025,2.6125,100.1475
17/04/2021 19:00,0,11.83,92.75,280.42,2.51,100.15
17/04/2021 19:15,0,11.7775,92.89,277.48,2.3825,100.15
17/04/2021 19:30,0,11.725,93.03,274.54,2.255,100.15
17/04/2021 19:45,0,11.6725,93.17,271.6,2.1275,100.15
17/04/2021 20:00,0,11.62,93.31,268.66,2,100.15
17/04/2021 20:15,0,11.5925,93.28,267.8625,1.9,100.15
17/04/2021 20:30,0,11.565,93.25,267.065,1.8,100.15
17/04/2021 20:45,0,11.5375,93.22,266.2675,1.7,100.15
17/04/2021 21:00,0,11.51,93.19,265.47,1.6,100.15
17/04/2021 21:15,0,11.5075,93.0175,263.67,1.4925,100.14
17/04/2021 21:30,0,11.505,92.845,261.87,1.385,100.13
17/04/2021 21:45,0,11.5025,92.6725,260.07,1.2775,100.12
17/04/2021 22:00,0,11.5,92.5,258.27,1.17,100.11
17/04/2021 22:15,0,11.4325,92.7975,266.6275,1.2525,100.11
17/04/2021 22:30,0,11.365,93.095,274.985,1.335,100.11
17/04/2021 22:45,0,11.2975,93.3925,283.3425,1.4175,100.11
17/04/2021 23:00,0,11.23,93.69,291.7,1.5,100.11
17/04/2021 23:15,0,11.125,94.3625,294.7075,1.6475,100.1125
17/04/2021 23:30,0,11.02,95.035,297.715,1.795,100.115
17/04/2021 23:45,0,10.915,95.7075,300.7225,1.9425,100.1175
18/04/2021 00:00,0,10.81,96.38,303.73,02.09,100.12
18/04/2021 00:15,0,10.7975,96.4575,302.9875,2.0525,100.115
18/04/2021 00:30,0,10.785,96.535,302.245,2.015,100.11
18/04/2021 00:45,0,10.7725,96.6125,301.5025,1.9775,100.105
18/04/2021 01:00,0,10.76,96.69,300.76,1.94,100.1
18/04/2021 01:15,0,10.75,96.5475,299.7475,1.915,100.0925
18/04/2021 01:30,0,10.74,96.405,298.735,1.89,100.085
18/04/2021 01:45,0,10.73,96.2625,297.7225,1.865,100.0775
18/04/2021 02:00,0,10.72,96.12,296.71,1.84,100.07
18/04/2021 02:15,0,10.7325,95.965,295.155,1.7875,100.065
18/04/2021 02:30,0,10.745,95.81,293.6,1.735,100.06
18/04/2021 02:45,0,10.7575,95.655,292.045,1.6825,100.055
18/04/2021 03:00,0,10.77,95.5,290.49,1.63,100.05
18/04/2021 03:15,0,10.77,95.4525,288.265,1.5725,100.055
18/04/2021 03:30,0,10.77,95.405,286.04,1.515,100.06
18/04/2021 03:45,0,10.77,95.3575,283.815,1.4575,100.065
18/04/2021 04:00,0,10.77,95.31,281.59,1.4,100.07
18/04/2021 04:15,0,10.755,95.31,278.4425,1.355,100.08
18/04/2021 04:30,0,10.74,95.31,275.295,1.31,100.09
18/04/2021 04:45,0,10.725,95.31,272.1475,1.265,100.1
18/04/2021 05:00,0,10.71,95.31,269,1.22,100.11
18/04/2021 05:15,05.03,10.7325,95.0775,264.245,1.1425,100.1225
18/04/2021 05:30,10.06,10.755,94.845,259.49,1.065,100.135
18/04/2021 05:45,15.09,10.7775,94.6125,254.735,0.9875,100.1475
18/04/2021 06:00,20.12,10.8,94.38,249.98,0.91,100.16
18/04/2021 06:15,41.92,11.0225,93.0975,242.5025,0.84,100.1675
18/04/2021 06:30,63.72,11.245,91.815,235.025,0.77,100.175
18/04/2021 06:45,85.52,11.4675,90.5325,227.5475,0.7,100.1825
18/04/2021 07:00,107.32,11.69,89.25,220.07,0.63,100.19
18/04/2021 07:15,131.69,11.9975,86.765,225.9875,0.5625,100.195
18/04/2021 07:30,156.06,12.305,84.28,231.905,0.495,100.2
18/04/2021 07:45,180.43,12.6125,81.795,237.8225,0.4275,100.205
18/04/2021 08:00,204.8,12.92,79.31,243.74,0.36,100.21
18/04/2021 08:15,237.1125,13.255,76.9825,259.605,0.4025,100.205
18/04/2021 08:30,269.425,13.59,74.655,275.47,0.445,100.2
18/04/2021 08:45,301.7375,13.925,72.3275,291.335,0.4875,100.195
18/04/2021 09:00,334.05,14.26,70,307.2,0.53,100.19
18/04/2021 09:15,390.0075,14.485,69.14,311.34,0.665,100.1825
18/04/2021 09:30,445.965,14.71,68.28,315.48,0.8,100.175
18/04/2021 09:45,501.9225,14.935,67.42,319.62,0.935,100.1675
18/04/2021 10:00,557.88,15.16,66.56,323.76,01.07,100.16
18/04/2021 10:15,584.3325,15.3125,65.95,323.525,1.2375,100.155
18/04/2021 10:30,610.785,15.465,65.34,323.29,1.405,100.15
18/04/2021 10:45,637.2375,15.6175,64.73,323.055,1.5725,100.145
18/04/2021 11:00,663.69,15.77,64.12,322.82,1.74,100.14
18/04/2021 11:15,664.3625,15.8575,64.06,322.065,1.855,100.1275
18/04/2021 11:30,665.035,15.945,64,321.31,1.97,100.115
18/04/2021 11:45,665.7075,16.0325,63.94,320.555,2.085,100.1025
18/04/2021 12:00,666.38,16.12,63.88,319.8,2.2,100.09
18/04/2021 12:15,655.185,16.175,64.035,319.6625,2.2475,100.0775
18/04/2021 12:30,643.99,16.23,64.19,319.525,2.295,100.065
18/04/2021 12:45,632.795,16.285,64.345,319.3875,2.3425,100.0525
18/04/2021 13:00,621.6,16.34,64.5,319.25,2.39,100.04
18/04/2021 13:15,588.275,16.34,64.765,319.485,2.3825,100.035
18/04/2021 13:30,554.95,16.34,65.03,319.72,2.375,100.03
18/04/2021 13:45,521.625,16.34,65.295,319.955,2.3675,100.025
18/04/2021 14:00,488.3,16.34,65.56,320.19,2.36,100.02
18/04/2021 14:15,444.4625,16.2675,66.06,320.2375,2.355,100.015
18/04/2021 14:30,400.625,16.195,66.56,320.285,2.35,100.01
18/04/2021 14:45,356.7875,16.1225,67.06,320.3325,2.345,100.005
18/04/2021 15:00,312.95,16.05,67.56,320.38,2.34,100
18/04/2021 15:15,266.1525,15.8625,68.8425,319.38,2.2825,99.9925
18/04/2021 15:30,219.355,15.675,70.125,318.38,2.225,99.985
18/04/2021 15:45,172.5575,15.4875,71.4075,317.38,2.1675,99.9775
18/04/2021 16:00,125.76,15.3,72.69,316.38,2.11,99.97
18/04/2021 16:15,94.32,14.8725,75.2375,315.2925,2.075,99.96
18/04/2021 16:30,62.88,14.445,77.785,314.205,02.04,99.95
18/04/2021 16:45,31.44,14.0175,80.3325,313.1175,2.005,99.94
18/04/2021 17:00,0,13.59,82.88,312.03,1.97,99.93
18/04/2021 17:15,0,13.385,84.19,309.87,1.9825,99.93
18/04/2021 17:30,0,13.18,85.5,307.71,1.995,99.93
18/04/2021 17:45,0,12.975,86.81,305.55,2.1975,99.93
18/04/2021 18:00,0,12.77,88.12,303.39,02.02,99.93
18/04/2021 18:15,0,12.66,88.9025,301.1675,2.0775,99.9325
18/04/2021 18:30,0,12.55,89.685,298.945,2.135,99.935
18/04/2021 18:45,0,12.44,90.4675,296.7225,2.1925,99.9375
18/04/2021 19:00,0,12.33,91.25,294.5,2.25,99.94
18/04/2021 19:15,0,12.275,91.75,292.9225,2.3,99.9375
18/04/2021 19:30,0,12.22,92.25,291.345,2.35,99.935
18/04/2021 19:45,0,12.165,92.75,289.7675,2.4,99.9325
18/04/2021 20:00,0,12.11,93.25,288.19,2.45,99.93
18/04/2021 20:15,0,12.085,93.5925,286.355,2.4475,99.9275
18/04/2021 20:30,0,12.06,93.935,284.52,2.445,99.925
18/04/2021 20:45,0,12.035,94.2775,282.685,2.4425,99.9225
18/04/2021 21:00,0,12.01,94.62,280.85,2.44,99.92
18/04/2021 21:15,0,12.015,94.855,279.21,2.3875,99.9175
18/04/2021 21:30,0,12.02,95.09,277.57,2.335,99.915
18/04/2021 21:45,0,12.025,95.325,275.93,2.2825,99.9125
18/04/2021 22:00,0,12.03,95.56,274.29,2.23,99.91
18/04/2021 22:15,0,12.065,95.64,272.8625,2.13,99.905
18/04/2021 22:30,0,12.1,95.72,271.435,02.03,99.9
18/04/2021 22:45,0,12.135,95.8,270.0075,1.93,99.895
18/04/2021 23:00,0,12.17,95.88,268.58,1.83,99.89
18/04/2021 23:15,0,12.21,95.8625,266.33,1.705,99.89
18/04/2021 23:30,0,12.25,95.845,264.08,1.58,99.89
18/04/2021 23:45,0,12.29,95.8275,261.83,1.455,99.89
19/04/2021 00:00,0,12.33,95.81,259.58,1.33,99.89
19/04/2021 00:15,0,12.3825,95.53,256.0575,1.165,99.8825
19/04/2021 00:30,0,12.435,95.25,252.535,1,99.875
19/04/2021 00:45,0,12.4875,94.97,249.0125,0.835,99.8675
19/04/2021 01:00,0,12.54,94.69,245.49,0.67,99.86
19/04/2021 01:15,0,12.5275,94.8775,210.2325,0.5875,99.8575
19/04/2021 01:30,0,12.515,95.065,174.975,0.505,99.855
19/04/2021 01:45,0,12.5025,95.2525,139.7175,0.4225,99.8525
19/04/2021 02:00,0,12.49,95.44,104.46,0.34,99.85
19/04/2021 02:15,0,12.3825,96.3775,98.7475,0.5525,99.8525
19/04/2021 02:30,0,12.275,97.315,93.035,0.765,99.855
19/04/2021 02:45,0,12.1675,98.2525,87.3225,0.9775,99.8575
19/04/2021 03:00,0,12.06,99.19,81.61,1.19,99.86
19/04/2021 03:15,0,11.9275,99.3925,81.3575,1.415,99.865
19/04/2021 03:30,0,11.795,99.595,81.105,1.64,99.87
19/04/2021 03:45,0,11.6625,99.7975,80.8525,1.865,99.875
19/04/2021 04:00,0,11.53,100,80.6,02.09,99.88
19/04/2021 04:15,0,11.435,100,80.2925,2.28,99.885
19/04/2021 04:30,0,11.34,100,79.985,2.47,99.89
19/04/2021 04:45,0,11.245,100,79.6775,2.66,99.895
19/04/2021 05:00,0,11.15,100,79.37,2.85,99.9
19/04/2021 05:15,4.705,11.1575,100,78.5775,2.96,99.905
19/04/2021 05:30,9.41,11.165,100,77.785,03.07,99.91
19/04/2021 05:45,14.115,11.1725,100,76.9925,3.18,99.915
19/04/2021 06:00,18.82,11.18,100,76.2,3.29,99.92
19/04/2021 06:15,36.985,11.6425,98.28,75.445,3.475,99.93
19/04/2021 06:30,55.15,12.105,96.56,74.69,3.66,99.94
19/04/2021 06:45,73.315,12.5675,94.84,73.935,3.845,99.95
19/04/2021 07:00,91.48,13.03,93.12,73.18,04.03,99.96
19/04/2021 07:15,118.33,13.34,92.075,71.5275,04.01,99.9675
19/04/2021 07:30,145.18,13.65,91.03,69.875,3.99,99.975
19/04/2021 07:45,172.03,13.96,89.985,68.2225,3.97,99.9825
19/04/2021 08:00,198.88,14.27,88.94,66.57,3.95,99.99
19/04/2021 08:15,226.5225,14.6325,87.8,63.69,3.985,99.99
19/04/2021 08:30,254.165,14.995,86.66,60.81,04.02,99.99
19/04/2021 08:45,281.8075,15.3575,85.52,57.93,4.055,99.99
19/04/2021 09:00,309.45,15.72,84.38,55.05,04.09,99.99
19/04/2021 09:15,326.4325,15.9025,83.7375,53.2975,4.1525,99.99
19/04/2021 09:30,343.415,16.085,83.095,51.545,4.215,99.99
19/04/2021 09:45,360.3975,16.2675,82.4525,49.7925,4.2775,99.99
19/04/2021 10:00,377.38,16.45,81.81,48.04,4.34,99.99
19/04/2021 10:15,387.58,16.5225,81.67,45.9475,4.42,99.99
19/04/2021 10:30,397.78,16.595,81.53,43.855,4.5,99.99
19/04/2021 10:45,407.98,16.6675,81.39,41.7625,4.58,99.99
19/04/2021 11:00,418.18,16.74,81.25,39.67,4.66,99.99
19/04/2021 11:15,409.63,16.7625,81.2975,37.89,4.7525,99.98
19/04/2021 11:30,401.08,16.785,81.345,36.11,4.845,99.97
19/04/2021 11:45,392.53,16.8075,81.3925,34.33,4.9375,99.96
19/04/2021 12:00,383.98,16.83,81.44,32.55,05.03,99.95
19/04/2021 12:15,366.58,16.7975,81.6275,31.85,5.075,99.9425
19/04/2021 12:30,349.18,16.765,81.815,31.15,5.12,99.935
19/04/2021 12:45,331.78,16.7325,82.0025,30.45,5.165,99.9275
19/04/2021 13:00,314.38,16.7,82.19,29.75,5.21,99.92
19/04/2021 13:15,298.3225,16.5625,82.7825,30.2325,5.1675,99.9125
19/04/2021 13:30,282.265,16.425,83.375,30.715,5.125,99.905
19/04/2021 13:45,266.2075,16.2875,83.9675,31.1975,5.0825,99.8975
19/04/2021 14:00,250.15,16.15,84.56,31.68,05.04,99.89
19/04/2021 14:15,224.245,16,85.325,33.335,4.955,99.88
19/04/2021 14:30,198.34,15.85,86.09,34.99,4.87,99.87
19/04/2021 14:45,172.435,15.7,86.855,36.645,4.785,99.86
19/04/2021 15:00,146.53,15.55,87.62,38.3,4.7,99.85
19/04/2021 15:15,123.955,15.435,88.12,40.1675,4.6375,99.8425
19/04/2021 15:30,101.38,15.32,88.62,42.035,4.575,99.835
19/04/2021 15:45,78.805,15.205,89.12,43.9025,4.5125,99.8275
19/04/2021 16:00,56.23,15.09,89.62,45.77,4.45,99.82
19/04/2021 16:15,42.1725,14.9075,90.3875,46.43,4.3925,99.82
19/04/2021 16:30,28.115,14.725,91.155,47.09,4.335,99.82
19/04/2021 16:45,14.0575,14.5425,91.9225,47.75,4.2775,99.82
19/04/2021 17:00,0,14.36,92.69,48.41,4.22,99.82
19/04/2021 17:15,0,14.265,93.0175,48.5275,4.265,99.82
19/04/2021 17:30,0,14.17,93.345,48.645,4.31,99.82
19/04/2021 17:45,0,14.075,93.6725,48.7625,4.355,99.82
19/04/2021 18:00,0,13.98,94,48.88,4.4,99.82
19/04/2021 18:15,0,13.9125,94.28,48.8975,4.47,99.8225
19/04/2021 18:30,0,13.845,94.56,48.915,4.54,99.825
19/04/2021 18:45,0,13.7775,94.84,48.9325,4.61,99.8275
19/04/2021 19:00,0,13.71,95.12,48.95,4.68,99.83
19/04/2021 19:15,0,13.66,95.6675,49.6225,4.6725,99.83
19/04/2021 19:30,0,13.61,96.215,50.295,4.665,99.83
19/04/2021 19:45,0,13.56,96.7625,50.9675,4.6575,99.83
19/04/2021 20:00,0,13.51,97.31,51.64,4.65,99.83
19/04/2021 20:15,0,13.4825,97.3275,52.3475,4.64,99.83
19/04/2021 20:30,0,13.455,97.345,53.055,4.63,99.83
19/04/2021 20:45,0,13.4275,97.3625,53.7625,4.62,99.83
19/04/2021 21:00,0,13.4,97.38,54.47,4.61,99.83
19/04/2021 21:15,0,13.3725,97.2375,55.5875,4.715,99.8275
19/04/2021 21:30,0,13.345,97.095,56.705,4.82,99.825
19/04/2021 21:45,0,13.3175,96.9525,57.8225,4.925,99.8225
