GRID_NO;LATITUDE;LONGITUDE;ALTITUDE;DAY;TEMPERATURE_MAX;TEMPERATURE_MIN;TEMPERATURE_AVG;WINDSPEED;VAPOURPRESSURE;PRECIPITATION;ET0;RADIATION
100096;50.50328;5.29569;226;20200721;21.4;9.1;15.2;2.1;10.53;0;4.31;26217
100096;50.50328;5.29569;226;20200722;21.7;8.4;15.1;2.1;10.6;0;4.07;24018
100096;50.50328;5.29569;226;20200723;25.5;10.1;17.8;1.7;10.73;0;4.45;24034
100096;50.50328;5.29569;226;20200724;24.2;14.9;19.5;2.9;13.93;0;3.77;15346
100096;50.50328;5.29569;226;20200725;24.9;14.4;19.7;3.9;15.27;6;3.66;12957
100096;50.50328;5.29569;226;20200726;22.6;15.4;19;3.8;15.07;2;3.82;17106
100096;50.50328;5.29569;226;20200727;28.8;13.1;20.9;3.9;12.87;0;5.37;18483
100096;50.50328;5.29569;226;20200728;22.7;17;19.9;4.8;13.1;0;4.84;19030
100096;50.50328;5.29569;226;20200729;22.6;10.7;16.7;2.4;11.9;0;4.02;21775
100096;50.50328;5.29569;226;20200730;28;11.3;19.7;2;11.43;0;5;25219
100096;50.50328;5.29569;226;20200731;35.8;15.5;25.7;2.5;12.23;0;6.71;26300
100096;50.50328;5.29569;226;20200801;28.8;21.1;25;3;17.03;0;5.09;19023
100096;50.50328;5.29569;226;20200802;23;15.3;19.2;2.7;13.83;0;3.49;14361
100096;50.50328;5.29569;226;20200803;23;11.4;17.2;2;11.83;0;3.7;19195
100096;50.50328;5.29569;226;20200804;22.9;11;17;1.8;11.17;0;3.84;20978
100096;50.50328;5.29569;226;20200805;28.9;12.8;20.9;3.1;10.1;0;5.91;25063
100096;50.50328;5.29569;226;20200806;31.6;17.5;24.6;2.5;11.63;0;5.77;22322
100096;50.50328;5.29569;226;20200807;33.8;18.1;25.9;2.1;13.43;0;5.87;24521
100096;50.50328;5.29569;226;20200808;35.6;20.2;27.9;1.8;14.3;0;5.71;23187
100096;50.50328;5.29569;226;20200809;33.5;21.2;27.4;2.6;16.4;0;4.99;15011
100096;50.50328;5.29569;226;20200810;33.8;19.3;26.5;2.6;17.5;0;5.23;18752
100096;50.50328;5.29569;226;20200811;33.7;21.4;27.6;2.5;18.97;0;4.91;16562
100096;50.50328;5.29569;226;20200812;33.1;19.9;26.5;2.9;18.9;0;5.03;18187
100096;50.50328;5.29569;226;20200813;31.2;19.5;25.4;2.5;18.87;1;4.79;19392
100096;50.50328;5.29569;226;20200814;27.4;19.4;23.4;3.2;17.8;0;4.14;15605
100096;50.50328;5.29569;226;20200815;25.5;17;21.2;1.7;19.6;2;2.64;12244
100096;50.50328;5.29569;226;20200816;28.4;17.4;22.9;2;19.53;1;3.39;15517
100096;50.50328;5.29569;226;20200817;25.3;16.9;21.1;3.3;16.1;0;3.84;16036
100096;50.50328;5.29569;226;20200818;23.5;14.7;19.1;2.5;15.53;3;3.2;15416
100096;50.50328;5.29569;226;20200819;26.9;14.3;20.6;3.6;16.2;4;3.89;15824
100096;50.50328;5.29569;226;20200820;31.6;18;24.8;4.1;17.93;1;5.07;15496
100096;50.50328;5.29569;226;20200821;28.2;20;24.1;5.2;17.4;1;5.17;15507
100096;50.50328;5.29569;226;20200822;24.4;16.8;20.6;5;14.07;0;4.47;15344
100096;50.50328;5.29569;226;20200823;19.4;14.1;16.7;5.5;14.23;1;2.74;11257
100096;50.50328;5.29569;226;20200824;20.8;12.9;16.8;3.9;14.1;1;2.76;12067
100096;50.50328;5.29569;226;20200825;24.3;13.1;18.7;5.4;14.27;0;3.66;11347
100096;50.50328;5.29569;226;20200826;20;15.6;17.8;7.6;13.3;0;3.63;9496
100096;50.50328;5.29569;226;20200827;23;11.4;17.2;3.3;13.17;2;3.4;16012
100096;50.50328;5.29569;226;20200828;20.7;14.1;17.4;4.8;13.6;1;3.11;11620
100096;50.50328;5.29569;226;20200829;19.9;11.4;15.7;3.6;12.43;0;2.83;13475
100096;50.50328;5.29569;226;20200830;20.9;11;16;2.6;13.73;18;2.49;13356
99094;50.24822;4.61816;248;20200701;20.1;16;18;4.8;17.11;4;2.35;10653
99094;50.24822;4.61816;248;20200702;19.8;14.4;17.1;4.4;12.61;1;3.73;16487
99094;50.24822;4.61816;248;20200703;19.7;10.4;15;3.6;12.51;0;3.18;16850
99094;50.24822;4.61816;248;20200704;20.1;13.1;16.6;5.7;14.91;1;2.75;12626
99094;50.24822;4.61816;248;20200705;21.8;17.3;19.5;6.9;16.41;1;3.36;10893
99094;50.24822;4.61816;248;20200706;18.5;10.8;14.6;5.1;10.31;0;4.17;22057
99094;50.24822;4.61816;248;20200801;27.8;18.9;23.3;3.5;17.01;0;5.05;21103
99094;50.24822;4.61816;248;20200802;23.5;14.1;18.8;3.6;13.41;0;3.97;17099
99094;50.24822;4.61816;248;20200803;23.3;11.9;17.6;2.1;11.71;1;3.74;18809
99094;50.24822;4.61816;248;20200804;23;11.7;17.3;2;11.21;0;4.05;22332
99094;50.24822;4.61816;248;20200805;28.2;11.2;19.7;2.1;9.61;0;5.28;26694
99094;50.24822;4.61816;248;20200806;31.1;17.7;24.4;1.8;11.61;0;4.76;19118
99094;50.24822;4.61816;248;20200807;33.3;16.4;24.8;1.7;13.91;0;5.62;26728
99094;50.24822;4.61816;248;20200808;35.4;18.6;27;1.8;14.21;0;5.65;23752
99094;50.24822;4.61816;248;20200809;33.9;21.5;27.7;2.9;16.01;1;5.83;19475
99094;50.24822;4.61816;248;20200810;33.7;19.4;26.5;2;16.51;1;4.95;19137
99094;50.24822;4.61816;248;20200811;33.1;20.3;26.7;2.1;18.41;0;4.85;19074
99094;50.24822;4.61816;248;20200812;33.4;21;27.2;2.2;18.11;0;5;19086
99094;50.24822;4.61816;248;20200813;30.8;18.6;24.7;2.8;17.51;0;4.78;18580
99094;50.24822;4.61816;248;20200814;27.4;18.2;22.8;2.5;17.91;1;3.63;14796
99094;50.24822;4.61816;248;20200815;26.1;16.5;21.3;1.7;18.71;1;3.26;16642
99094;50.24822;4.61816;248;20200816;29.1;15.6;22.3;1.4;18.21;3;3.58;17736
99094;50.24822;4.61816;248;20200817;23.3;16;19.6;3.4;15.91;1;3.33;15026
99094;50.24822;4.61816;248;20200818;24.4;14.4;19.4;2;15.31;1;3.17;15793
99094;50.24822;4.61816;248;20200819;25.7;14.1;19.9;3.2;15.91;5;3.54;15603
99094;50.24822;4.61816;248;20200820;32.3;17.1;24.7;3.8;17.31;4;5.13;16378
99094;50.24822;4.61816;248;20200821;26.8;18.7;22.7;5;16.21;1;4.74;16102
99094;50.24822;4.61816;248;20200822;22.5;15.1;18.8;4.7;13.71;1;3.34;10050
99094;50.24822;4.61816;248;20200823;18.2;13.4;15.8;4.4;14.31;2;2.15;10396
99094;50.24822;4.61816;248;20200824;19.2;12.4;15.8;3.6;14.21;1;2.31;12224
99094;50.24822;4.61816;248;20200825;24.9;12.9;18.9;6.1;14.11;1;4.09;13831
99094;50.24822;4.61816;248;20200826;20.5;15.6;18;8.4;12.71;0;4.14;12757
99094;50.24822;4.61816;248;20200827;22.6;10.9;16.7;3.5;12.91;2;3.13;14269
99094;50.24822;4.61816;248;20200828;19.1;13.3;16.2;5.1;13.91;1;2.51;11320
99094;50.24822;4.61816;248;20200829;18.7;10.7;14.7;3.4;12.51;0;2.29;11388
99094;50.24822;4.61816;248;20200830;20;10.6;15.3;2.5;13.11;6;2.05;9353
99094;50.24822;4.61816;248;20200831;17.1;10.9;14;2.8;12.01;0;1.98;9910
99094;50.24822;4.61816;248;20200607;18;8.5;13.2;3.5;9.11;0;3.41;16377
99094;50.24822;4.61816;248;20200608;15.9;8.7;12.3;2.6;11.31;1;2.39;14438
99094;50.24822;4.61816;248;20200609;13.8;10.3;12;2.8;11.51;0;1.74;8998
99094;50.24822;4.61816;248;20200610;15.5;8.7;12.1;1.6;12.01;1;2.03;12592
99094;50.24822;4.61816;248;20200611;20.9;11.9;16.4;2.1;12.81;0;3.56;19639
99094;50.24822;4.61816;248;20200612;20.2;10.6;15.4;2.7;13.91;5;2.91;16542
99094;50.24822;4.61816;248;20200613;24.2;11.3;17.7;2;13.91;0;4.23;23481
99094;50.24822;4.61816;248;20200614;21.2;14.1;17.6;2.9;13.11;0;3.78;18588
99094;50.24822;4.61816;248;20200615;23.2;12.8;18;2.5;13.01;0;3.89;18666
99094;50.24822;4.61816;248;20200616;22.4;12.9;17.6;1.4;14.01;2;3.44;18687
99094;50.24822;4.61816;248;20200617;20.4;12.2;16.3;2.2;14.91;27;2.9;16423
99094;50.24822;4.61816;248;20200618;20.9;12.6;16.7;3.4;13.91;5;3.94;22792
99094;50.24822;4.61816;248;20200619;20.6;12.1;16.3;2.5;13.31;0;3.63;20609
99094;50.24822;4.61816;248;20200620;21.2;11.6;16.4;1.2;12.01;0;3.04;15943
99094;50.24822;4.61816;248;20200621;22.7;13.8;18.2;3.5;13.01;3;4.09;18137
99094;50.24822;4.61816;248;20200622;21.5;10.3;15.9;1.9;12.81;0;3.64;21080
99094;50.24822;4.61816;248;20200623;25.2;12.6;18.9;1.7;13.11;0;4.92;27459
99094;50.24822;4.61816;248;20200624;29.1;15.3;22.2;3.1;13.61;0;5.89;25065
99094;50.24822;4.61816;248;20200625;29;15.6;22.3;2.7;12.91;0;6.23;28774
99094;50.24822;4.61816;248;20200626;25.6;17.6;21.6;2.8;17.01;4;4.21;18707
99094;50.24822;4.61816;248;20200627;23.6;16.5;20;4.9;16.61;1;3.82;15718
99094;50.24822;4.61816;248;20200628;20.2;13.4;16.8;4.4;13.01;4;3.98;20703
99094;50.24822;4.61816;248;20200629;18.8;11.4;15.1;4.8;11.01;0;3.81;18707
99094;50.24822;4.61816;248;20200630;20.1;10.7;15.4;5.3;12.81;0;3.39;16983
99094;50.24822;4.61816;248;20200707;21.4;9.4;15.4;3;10.61;1;4.07;21250
99094;50.24822;4.61816;248;20200708;16.9;11.6;14.2;4;14.81;6;1.41;7513
99094;50.24822;4.61816;248;20200709;25.3;15.6;20.4;3.9;16.11;0;4.31;18802
99094;50.24822;4.61816;248;20200710;19.6;15.4;17.5;4.3;13.41;1;3.31;13371
99094;50.24822;4.61816;248;20200711;19.9;7.4;13.6;1.9;10.61;0;3.75;23935
99094;50.24822;4.61816;248;20200712;21;9.4;15.2;2.3;10.91;0;3.89;22236
99094;50.24822;4.61816;248;20200713;23.9;10.9;17.4;1.6;10.51;0;4.31;23566
99094;50.24822;4.61816;248;20200714;19;11.1;15;1.8;13.61;4;2.6;15061
99094;50.24822;4.61816;248;20200715;19.2;12.8;16;1.2;13.71;1;2.49;13484
99094;50.24822;4.61816;248;20200716;16.1;13.1;14.6;3;14.61;3;1.59;8227
99094;50.24822;4.61816;248;20200717;20.3;13.5;16.9;1;15.61;0;2.13;10957
99094;50.24822;4.61816;248;20200718;25.8;12.6;19.2;2.1;15.51;0;4.01;20716
99094;50.24822;4.61816;248;20200719;25.8;12.6;19.2;3;13.31;0;4.84;23614
99094;50.24822;4.61816;248;20200720;21.1;13.4;17.2;3.7;12.91;0;3.1;11355
99094;50.24822;4.61816;248;20200721;21.3;9.1;15.2;3.3;10.41;0;4.15;22095
99094;50.24822;4.61816;248;20200722;21.3;8.6;14.9;2.2;10.21;0;3.89;22222
99094;50.24822;4.61816;248;20200723;25.4;10.8;18.1;1.5;10.31;0;4.36;23519
99094;50.24822;4.61816;248;20200724;22.2;14.1;18.1;3.2;13.41;0;3.45;14604
99094;50.24822;4.61816;248;20200725;23.8;14.8;19.3;3.7;14.91;24;3.53;13700
99094;50.24822;4.61816;248;20200726;22;15.1;18.5;3.9;14.21;2;3.12;10614
99094;50.24822;4.61816;248;20200727;28.4;12.9;20.6;4.3;12.31;0;5.84;22544
99094;50.24822;4.61816;248;20200728;21.1;16.3;18.7;4.9;12.91;0;4.02;14730
99094;50.24822;4.61816;248;20200729;22.6;10.9;16.7;1.9;11.91;0;3.45;17919
99094;50.24822;4.61816;248;20200730;27.8;12.3;20;1.8;11.21;0;4.86;24674
99094;50.24822;4.61816;248;20200731;35.4;14.8;25.1;2.5;13.31;0;6.83;28800
100095;50.48832;4.94402;172;20201004;13.7;9.3;11.5;6.6;10.4;2;1.75;6693
100095;50.48832;4.94402;172;20201005;13.3;9.4;11.4;6.3;11.67;3;1.13;4462
100095;50.48832;4.94402;172;20201006;14.6;10.4;12.5;7.1;12.17;11;1.44;5769
100095;50.48832;4.94402;172;20201007;14.7;10.1;12.4;5.5;11;1;1.73;7401
100095;50.48832;4.94402;172;20201008;15.9;10.1;13;6.1;13.54;10;1.06;5310
100095;50.48832;4.94402;172;20201009;16;11.3;13.6;2.3;11.94;1;1.31;7181
100095;50.48832;4.94402;172;20201010;12.3;6.5;9.4;5;9.4;1;1.39;10157
100095;50.48832;4.94402;172;20201011;12.7;6.5;9.6;2.8;9.84;2;1.07;8274
100095;50.48832;4.94402;172;20201012;13.2;6.8;10;2.5;10.14;1;1.02;6638
100095;50.48832;4.94402;172;20201013;11.1;7.6;9.3;3.3;9.34;0;1.07;4646
100095;50.48832;4.94402;172;20201014;10.7;3.6;7.2;3.6;8.9;0;0.81;5278
100095;50.48832;4.94402;172;20201015;10.4;6.6;8.5;4.1;9.04;0;1.03;3976
100095;50.48832;4.94402;172;20201016;10.1;6.3;8.2;2.9;9.34;0;0.8;4685
100095;50.48832;4.94402;172;20201017;9.9;4.7;7.3;1;8.64;0;0.65;4931
100095;50.48832;4.94402;172;20201018;11.3;6.6;9;2.3;9.74;0;0.79;4462
100095;50.48832;4.94402;172;20201019;13.4;6.6;10;3.1;9.14;0;1.24;6872
100095;50.48832;4.94402;172;20201020;15.5;8.5;12;5.7;11.57;3;1.34;4012
100095;50.48832;4.94402;172;20201021;19.9;11.7;15.8;7.3;13.27;1;2.32;7043
100095;50.48832;4.94402;172;20201022;17.4;13.7;15.5;4.2;14.54;6;1.27;4716
100095;50.48832;4.94402;172;20201023;16.6;12.9;14.7;3.6;14.24;2;1.07;5114
100095;50.48832;4.94402;172;20201024;14.4;11.4;12.9;6.9;12.7;1;1.15;3516
100095;50.48832;4.94402;172;20201025;12.3;12.1;12.2;5.7;11.7;8;1.2;1789
100095;50.48832;4.94402;172;20201026;12.2;8.2;10.2;5.9;9.67;0;1.32;5316
100095;50.48832;4.94402;172;20201027;10.8;7.9;9.4;6.8;10.1;3;0.95;3668
100095;50.48832;4.94402;172;20201028;13.2;10.3;11.7;6.9;10.94;6;1.38;4752
100095;50.48832;4.94402;172;20201029;12;8.2;10.1;6.3;11.4;3;0.63;3805
100095;50.48832;4.94402;172;20201030;15;10.9;12.9;5.9;13.1;0;0.93;3459
100095;50.48832;4.94402;172;20201031;16.4;11.3;13.9;5;12.24;2;1.39;6624
100095;50.48832;4.94402;172;20201101;16.7;10.6;13.6;6.4;14.57;2;0.75;3404
100095;50.48832;4.94402;172;20201102;18.7;16.2;17.4;7.9;14.4;4;2.34;2947
100095;50.48832;4.94402;172;20201103;11.9;6.6;9.3;5.5;8.64;0;1.31;6496
100095;50.48832;4.94402;172;20201104;10.5;2.8;6.7;1.9;7.74;0;0.55;7246
100095;50.48832;4.94402;172;20201105;10;-0.2;4.9;1.8;7.1;0;0.45;7529
100095;50.48832;4.94402;172;20201106;12.8;0.6;6.7;2.5;6.4;0;0.99;7439
100095;50.48832;4.94402;172;20201107;16.9;3.5;10.2;2.6;9.47;0;0.96;6932
100095;50.48832;4.94402;172;20201108;17.2;8.4;12.8;3.3;11.37;0;1.12;4760
100095;50.48832;4.94402;172;20201109;17;9.4;13.2;2.2;12.2;0;0.84;3962
100095;50.48832;4.94402;172;20201110;14.2;8.8;11.5;2;12.6;1;0.5;3474
100095;50.48832;4.94402;172;20201111;13.2;8.8;11;3.4;11.77;0;0.6;3619
100095;50.48832;4.94402;172;20201112;12.4;9.9;11.2;4.9;9.94;0;1.22;4246
100095;50.48832;4.94402;172;20201113;13.8;5.3;9.5;4.9;11.07;0;0.59;3539
100095;50.48832;4.94402;172;20201114;14.6;11.3;13;5.3;11.67;1;1.21;3900
100095;50.48832;4.94402;172;20201115;15.3;12.6;14;7.8;10.77;8;2.28;2593
100095;50.48832;4.94402;172;20201116;10.8;7.9;9.3;6.5;10.4;2;0.72;2335
100095;50.48832;4.94402;172;20201117;11.5;9;10.3;5.6;10.8;0;0.8;2108
100095;50.48832;4.94402;172;20201118;15.8;8.6;12.2;5.7;9.84;1;1.57;5774
100095;50.48832;4.94402;172;20201119;10.1;7.3;8.7;5;9.07;2;0.86;3246
100095;50.48832;4.94402;172;20201120;6.8;1.9;4.4;2.9;6.6;0;0.5;4491
100095;50.48832;4.94402;172;20201121;9.1;2;5.6;5.9;7.57;0;0.75;3766
100095;50.48832;4.94402;172;20201122;8.2;7;7.6;4.4;9.74;2;0.46;920
100095;50.48832;4.94402;172;20201123;9.5;7.3;8.4;2.6;9.94;0;0.4;2566
100095;50.48832;4.94402;172;20201124;10.3;7;8.7;4.1;8.6;0;0.82;3997
100095;50.48832;4.94402;172;20201125;9.6;3.6;6.6;4.6;7.9;0;0.73;3630
100095;50.48832;4.94402;172;20201126;11.5;4.2;7.9;1.9;8.6;0;0.41;3855
100095;50.48832;4.94402;172;20201127;8.2;1.8;5;1.9;8.24;0;0.17;3414
100095;50.48832;4.94402;172;20201128;12.1;4.6;8.3;2.9;8.1;0;0.67;4545
100095;50.48832;4.94402;172;20201129;2.2;1.2;1.7;2.9;6.1;0;0.34;1924
100095;50.48832;4.94402;172;20201130;2.2;-2.3;0;4.5;6.2;7;0.11;1490
100095;50.48832;4.94402;172;20201201;7.8;2;4.9;4.7;8.7;7;0.17;1570
100095;50.48832;4.94402;172;20201202;5.9;5.4;5.7;2.6;8.54;0;0.43;294
100095;50.48832;4.94402;172;20201203;5.2;4.7;5;6;7.7;3;0.6;652
100095;50.48832;4.94402;172;20201204;6.6;4.9;5.7;6.4;6.8;0;1.05;2527
100095;50.48832;4.94402;172;20201205;5;0.5;2.7;2.9;6.07;0;0.47;2283
100095;50.48832;4.94402;172;20201206;3;-1.3;0.9;1.4;6.04;0;0.16;2393
100095;50.48832;4.94402;172;20201207;3.8;-0.2;1.8;3;6.27;0;0.29;2292
100095;50.48832;4.94402;172;20201208;4.3;0.1;2.2;1.7;6.04;0;0.24;2788
100095;50.48832;4.94402;172;20201209;2.7;-1.3;0.7;3.8;6.04;0;0.19;2062
100095;50.48832;4.94402;172;20201210;4;1.7;2.9;3.6;5.9;0;0.52;2732
100095;50.48832;4.94402;172;20201211;5.6;0.2;2.9;4.8;7.4;5;0.17;1807
100095;50.48832;4.94402;172;20201212;8.5;5.6;7.1;3.2;9.67;2;0.3;1214
100095;50.48832;4.94402;172;20201213;6.4;5.7;6;5.5;8.2;1;0.54;1999
100095;50.48832;4.94402;172;20201214;10.2;5.5;7.9;5.7;9.84;7;0.42;2090
100095;50.48832;4.94402;172;20201215;10;8.1;9.1;3.5;10.14;4;0.48;1917
100095;50.48832;4.94402;172;20201216;10.3;4.7;7.5;4.2;9.54;2;0.28;3134
100095;50.48832;4.94402;172;20201217;10.1;8.3;9.2;5.1;9.44;1;0.74;3108
100095;50.48832;4.94402;172;20201218;10.9;6.2;8.6;5.4;9.04;0;0.72;3517
100095;50.48832;4.94402;172;20201219;11.4;6.7;9;5.5;9.7;0;0.76;2306
100095;50.48832;4.94402;172;20201220;10.4;8.6;9.5;4.5;9.3;0;0.87;2264
100095;50.48832;4.94402;172;20201221;8.9;5.6;7.3;6.7;9.84;5;0.29;1543
100095;50.48832;4.94402;172;20201222;13.3;8.7;11;6;12.97;20;0.2;1913
100095;50.48832;4.94402;172;20201223;12.1;10.8;11.5;5.7;11.57;12;0.9;1032
100095;50.48832;4.94402;172;20201224;6.6;6.3;6.5;4.5;7.84;4;0.8;950
100095;50.48832;4.94402;172;20201225;4.9;0.8;2.8;2.9;6.47;0;0.25;3123
100095;50.48832;4.94402;172;20201226;4.5;0.7;2.6;6.4;6.44;0;0.49;2326
100095;50.48832;4.94402;172;20201227;4.4;2.7;3.5;8.6;7.07;14;0.56;606
100095;50.48832;4.94402;172;20201228;4.3;2.7;3.5;3.3;6.6;1;0.45;1962
100095;50.48832;4.94402;172;20201229;4.1;-0.4;1.8;3.2;6.5;1;0.23;2213
100095;50.48832;4.94402;172;20201230;4.2;1.4;2.8;3.8;6.87;4;0.29;1987
100095;50.48832;4.94402;172;20201231;2.7;1.4;2;2.3;6.64;2;0.26;1339
99094;50.24822;4.61816;248;20200101;4.4;0.4;2.4;2.7;6.11;0;0.35;2405
99094;50.24822;4.61816;248;20200102;4.7;-0.7;2;4.1;7.31;0;0.03;1467
99094;50.24822;4.61816;248;20200103;8.9;4.7;6.8;6;9.31;3;0.3;1829
99094;50.24822;4.61816;248;20200104;5.6;1.3;3.4;4;7.41;0;0.1;3491
99094;50.24822;4.61816;248;20200105;5.9;4;4.9;2.1;7.11;0;0.49;1443
99094;50.24822;4.61816;248;20200106;7.6;0.7;4.1;3;6.41;0;0.38;4619
99094;50.24822;4.61816;248;20200107;7.1;2.5;4.8;4.7;8.51;0;0.08;2491
99094;50.24822;4.61816;248;20200108;10.6;5.3;7.9;5.2;11.31;3;0;2073
99094;50.24822;4.61816;248;20200109;10.7;9.9;10.3;7;11.51;9;0.55;638
99094;50.24822;4.61816;248;20200110;7.8;7.7;7.7;4;8.71;1;0.68;1626
99094;50.24822;4.61816;248;20200111;6;3.5;4.7;3.9;6.81;0;0.49;4126
99094;50.24822;4.61816;248;20200112;6.8;1.6;4.2;5.7;7.71;1;0.25;3190
99094;50.24822;4.61816;248;20200113;7.1;4.8;5.9;5.7;9.01;2;0.19;2082
99094;50.24822;4.61816;248;20200114;8.9;6.6;7.7;9.4;9.11;2;0.74;2108
99094;50.24822;4.61816;248;20200115;10.4;7.8;9.1;7.1;8.91;2;1.08;3682
99094;50.24822;4.61816;248;20200116;11.4;1.5;6.4;4.2;8.61;0;0.43;4663
99094;50.24822;4.61816;248;20200117;9.1;8.1;8.6;5.8;8.01;3;1.28;2129
99094;50.24822;4.61816;248;20200118;5.3;2.3;3.8;3.4;6.51;0;0.54;2687
99094;50.24822;4.61816;248;20200119;4.9;-0.7;2.1;3;6.21;1;0.37;2875
99094;50.24822;4.61816;248;20200120;4.2;0.3;2.2;2;6.51;0;0.23;3428
99094;50.24822;4.61816;248;20200121;3.7;-2.9;0.4;1.3;5.21;0;0.13;5852
99094;50.24822;4.61816;248;20200122;0.5;-4.8;-2.2;2.3;5.51;0;0;4083
99094;50.24822;4.61816;248;20200123;2.1;0.3;1.2;2.7;6.51;0;0.16;2585
99094;50.24822;4.61816;248;20200124;0.5;-0.6;-0.1;1.4;5.61;0;0.22;2791
99094;50.24822;4.61816;248;20200125;7.3;-2.5;2.4;1.2;6.81;0;0.25;3539
99094;50.24822;4.61816;248;20200126;7.8;2.1;4.9;3.9;8.01;3;0.42;2008
99094;50.24822;4.61816;248;20200127;7.4;5.8;6.6;6;9.11;11;0.36;2330
99094;50.24822;4.61816;248;20200128;3.8;1.2;2.5;8.1;6.81;2;0.28;4193
99094;50.24822;4.61816;248;20200129;6.6;1.3;3.9;5.8;6.61;0;0.7;4944
99094;50.24822;4.61816;248;20200130;8.6;3.8;6.2;6.1;9.54;3;0.28;2914
99094;50.24822;4.61816;248;20200131;11.6;8.7;10.1;6.1;11.94;5;0.48;2266
99094;50.24822;4.61816;248;20200201;11.4;10;10.7;7.2;10.61;19;1.06;2207
99094;50.24822;4.61816;248;20200202;12.3;5.3;8.8;7;10.41;10;0.62;2481
99094;50.24822;4.61816;248;20200203;10.3;8.6;9.4;6.4;9.41;20;1.1;2644
99094;50.24822;4.61816;248;20200204;5;2.6;3.8;6.3;7.21;2;0.47;3135
99094;50.24822;4.61816;248;20200205;6;3.3;4.6;1.5;6.71;0;0.53;3277
99094;50.24822;4.61816;248;20200206;5.5;-1.6;1.9;1.5;6.01;0;0.35;6826
99094;50.24822;4.61816;248;20200207;10.3;-1.7;4.3;4.1;5.31;0;1.27;8217
99094;50.24822;4.61816;248;20200208;9.6;4;6.8;4.7;8.11;1;0.84;3945
99094;50.24822;4.61816;248;20200209;10.7;6.1;8.4;11.5;9.31;17;1.06;3143
99094;50.24822;4.61816;248;20200210;7.4;5.9;6.6;11.2;7.41;5;1.38;3697
99094;50.24822;4.61816;248;20200211;6.3;2.8;4.5;9.9;6.01;1;1.41;5438
99094;50.24822;4.61816;248;20200212;6.1;2.3;4.2;6.7;6.31;1;1.02;4932
99094;50.24822;4.61816;248;20200213;8;2.4;5.2;7;7.61;9;0.76;4958
99094;50.24822;4.61816;248;20200214;8.8;4.8;6.8;4.3;8.01;0;0.86;4427
99094;50.24822;4.61816;248;20200215;10.5;5.9;8.2;6.9;8.71;3;1.13;5405
99094;50.24822;4.61816;248;20200216;16.4;9.4;12.9;11.3;10.11;10;2.65;5532
99094;50.24822;4.61816;248;20200217;9.9;6.2;8;7.4;7.51;1;1.63;6326
99094;50.24822;4.61816;248;20200218;7.5;4.3;5.9;7.3;7.11;4;1.18;4475
99094;50.24822;4.61816;248;20200219;6.8;3.2;5;7;7.11;1;0.93;5949
99094;50.24822;4.61816;248;20200220;8.3;4.3;6.3;7.1;8.21;4;0.81;4634
99094;50.24822;4.61816;248;20200221;8;1.6;4.8;5.3;6.51;0;1.12;6616
99094;50.24822;4.61816;248;20200222;8.6;3.1;5.8;8.2;8.11;1;0.79;4935
99094;50.24822;4.61816;248;20200223;11.3;8.5;9.9;8.8;10.11;4;1.16;2232
99094;50.24822;4.61816;248;20200224;10.6;3.8;7.2;6.3;9.31;3;0.67;3498
99094;50.24822;4.61816;248;20200225;8.4;5.7;7;7.1;7.81;4;1.24;6368
99094;50.24822;4.61816;248;20200226;5.4;1.6;3.5;6.6;5.91;1;1.11;5300
99094;50.24822;4.61816;248;20200227;1.6;0.9;1.2;5;6.21;9;0.4;3253
99094;50.24822;4.61816;248;20200228;5.1;-0.3;2.4;5.5;6.51;4;0.61;6246
99094;50.24822;4.61816;248;20200229;11.1;3.5;7.3;8.7;8.01;4;1.45;6414
99094;50.24822;4.61816;248;20200301;8.2;3.5;5.8;6.8;6.91;7;1.34;6213
99094;50.24822;4.61816;248;20200302;6.8;2.8;4.8;4.2;7.81;7;0.57;2999
99094;50.24822;4.61816;248;20200303;5.6;0.9;3.2;3.8;6.71;1;0.73;7501
99094;50.24822;4.61816;248;20200304;7.7;2.1;4.9;3.9;7.41;5;0.82;6052
99094;50.24822;4.61816;248;20200305;7.7;4;5.8;3.4;8.91;13;0.52;5279
99094;50.24822;4.61816;248;20200306;6.2;3;4.6;4.5;7.31;4;0.76;4725
99094;50.24822;4.61816;248;20200307;9.1;0.6;4.8;4;6.51;0;1.21;7003
99094;50.24822;4.61816;248;20200308;8.4;5.4;6.9;6.6;8.51;6;0.87;2840
99094;50.24822;4.61816;248;20200309;9;4.7;6.8;5.3;7.81;4;1.23;7352
99094;50.24822;4.61816;248;20200310;12.4;5.3;8.8;9;11.11;7;0.5;4459
99094;50.24822;4.61816;248;20200311;12.3;11.3;11.8;8.1;12.21;3;0.92;1735
99094;50.24822;4.61816;248;20200312;9.7;8.3;9;7.8;7.61;1;2.09;7274
99094;50.24822;4.61816;248;20200313;10.1;3.6;6.8;5.6;6.71;1;1.78;8837
99094;50.24822;4.61816;248;20200314;7.9;1.9;4.9;3.7;7.71;1;0.73;4333
99094;50.24822;4.61816;248;20200315;13.4;6.3;9.8;4.3;8.41;0;1.75;6273
99094;50.24822;4.61816;248;20200316;12.3;2.7;7.5;1.5;8.81;0;1.19;10886
99094;50.24822;4.61816;248;20200317;14.2;3.2;8.7;1.9;7.91;0;1.63;12441
99094;50.24822;4.61816;248;20200318;16.1;7.1;11.6;2.3;9.71;0;1.71;9856
